Line	Spkr	StTime	Content	EnTime
100	DCB_se1_ag4_f_01	92.1214	<ts>	92.2037
101	DCB_se1_ag4_f_01	92.2037	(pause 0.13)	92.3317
102	DCB_se1_ag4_f_01	92.3317	He was a boot black.	93.5183
103	DCB_int_01	94.0765	What's that?	94.4302
104	DCB_se1_ag4_f_01	94.8104	Shine shoes.	95.7849
105	DCB_int_01	95.7929	Ah.	96.7342
106	DCB_se1_ag4_f_01	97.6042	Mm-hm.	98.3086
107	DCB_se1_ag4_f_01	98.3086	(pause 0.29)	98.5967
108	DCB_se1_ag4_f_01	98.5967	He was a boot black.	99.9293
109	DCB_int_01	99.9773	And what did your mom do?	100.8001
110	DCB_se1_ag4_f_01	101.0042	Uh, she did um,	102.0736
111	DCB_se1_ag4_f_01	102.0736	(pause 0.65)	102.7278
112	DCB_se1_ag4_f_01	102.7278	maid's work.	103.5722
113	DCB_int_01	103.7042	[Maid's work. She was a- Okay.]	105.3050
114	DCB_se1_ag4_f_01	103.9043	[Hou- you know,]	104.7643
115	DCB_se1_ag4_f_01	104.7643	(pause 0.18)	104.9408
116	DCB_se1_ag4_f_01	104.9408	[in houses.]	105.8813
117	DCB_int_01	108.1157	Alright.	108.5159
118	DCB_int_01	108.5159	(pause 0.46)	108.9761
119	DCB_int_01	108.9761	So,	109.4843
120	DCB_int_01	109.4843	(pause 0.65)	110.1300
121	DCB_int_01	110.1300	I-	110.2941
122	DCB_int_01	110.2941	(pause 0.29)	110.5822
123	DCB_int_01	110.5822	This is great	111.2065
124	DCB_int_01	111.2065	(pause 0.13)	111.3399
125	DCB_int_01	111.3399	cause I don't think I've interviewed anybody from Ivory City so tell me a little bit about	115.6339
126	DCB_int_01	115.6339	(pause 0.63)	116.2609
127	DCB_int_01	116.2609	the neighborhood, especially when you were a child what you remember.	119.1420
128	DCB_se1_ag4_f_01	120.0281	I remember	121.1886
129	DCB_se1_ag4_f_01	121.1886	(pause 0.85)	122.0398
130	DCB_se1_ag4_f_01	122.0398	we had a store on the corner,	123.6045
131	DCB_se1_ag4_f_01	123.6045	(pause 1.09)	124.6930
132	DCB_se1_ag4_f_01	124.6930	um,	125.2172
133	DCB_se1_ag4_f_01	125.2172	(pause 0.17)	125.3827
134	DCB_se1_ag4_f_01	125.3827	I remember all of our- We knew all the neighbors cause it was like a small-	129.9227
135	DCB_se1_ag4_f_01	129.9227	(pause 0.22)	130.1396
136	DCB_se1_ag4_f_01	130.1396	it wasn't like	130.7359
137	DCB_se1_ag4_f_01	130.7359	(pause 0.29)	131.0241
138	DCB_se1_ag4_f_01	131.0241	big.	131.3842
139	DCB_se1_ag4_f_01	131.3842	(pause 0.62)	132.0005
140	DCB_se1_ag4_f_01	132.0005	We knew all the neighbors.	133.4372
141	DCB_se1_ag4_f_01	133.4372	(pause 0.48)	133.9188
142	DCB_se1_ag4_f_01	133.9188	The houses they was like	135.3908
143	DCB_se1_ag4_f_01	135.3908	(pause 0.18)	135.5675
144	DCB_se1_ag4_f_01	135.5675	some houses were nice, some of 'em was kind of ran down you know.	138.9545
145	DCB_se1_ag4_f_01	138.9545	(pause 0.56)	139.5135
146	DCB_se1_ag4_f_01	139.5135	Um,	139.9348
147	DCB_se1_ag4_f_01	139.9348	(pause 0.28)	140.2178
148	DCB_se1_ag4_f_01	140.2178	we'd- Our apartment	141.4624
149	DCB_se1_ag4_f_01	141.4624	(pause 0.78)	142.2428
150	DCB_se1_ag4_f_01	142.2428	was um, nineteen fifty-five	144.2397
151	DCB_int_01	144.4185	Mm-hm.	144.6746
152	DCB_se1_ag4_f_01	145.5430	/RD-ADDRESS-6/	146.6257
153	DCB_int_01	146.9357	Okay.	147.3119
154	DCB_se1_ag4_f_01	147.5840	See we lived at Ivory City but the street was /RD-ADDRESS-6/	150.9069
155	DCB_se1_ag4_f_01	150.9069	(pause 0.75)	151.6540
156	DCB_se1_ag4_f_01	151.6540	And you know I remember	153.4388
157	DCB_se1_ag4_f_01	153.4388	(pause 3.76)	157.1953
158	DCB_se1_ag4_f_01	157.1953	<laugh> getting beatings a lot. <laugh>	159.9246
159	DCB_int_01	158.9401	[Oh. And why, cause you- cause you were the middle] child?	161.4948
160	DCB_se1_ag4_f_01	160.3048	<laugh>	161.0491
161	DCB_se1_ag4_f_01	161.7562	Yeah.	163.1608
162	DCB_se1_ag4_f_01	163.1608	(pause 0.23)	163.3929
163	DCB_se1_ag4_f_01	163.3929	Something like that and um-	165.1177
164	DCB_int_01	166.3651	Did you get in trouble a lot as a kid?	167.9958
165	DCB_se1_ag4_f_01	168.7262	No.	169.0302
166	DCB_int_01	169.2704	No, okay.	169.8907
167	DCB_se1_ag4_f_01	169.9868	No.	170.2149
168	DCB_se1_ag4_f_01	170.2149	(pause 0.63)	170.8459
169	DCB_se1_ag4_f_01	170.8459	Our parents didn't- They were kind of strict.	173.0349
170	DCB_se1_ag4_f_01	173.0349	(pause 0.18)	173.2150
171	DCB_se1_ag4_f_01	173.2150	They- they were-	174.0577
172	DCB_se1_ag4_f_01	174.0577	(pause 0.35)	174.4116
173	DCB_se1_ag4_f_01	174.4116	they were strict and then in a way they wasn't strict [you know] but	178.2889
174	DCB_int_01	177.6598	[Hm.]	178.0451
175	DCB_se1_ag4_f_01	178.6523	when it came to us like, going outside like the kids do today, no we weren't allowed to do that.	183.5359
176	DCB_se1_ag4_f_01	183.5359	(pause 0.39)	183.9309
177	DCB_se1_ag4_f_01	183.9309	We was allowed to all sit on the porch.	185.9038
178	DCB_se1_ag4_f_01	185.9038	(pause 0.40)	186.3080
179	DCB_se1_ag4_f_01	186.3080	[And what] we could do on the porch is what we did on the porch.	189.2867
180	DCB_int_01	186.3093	[Mm.]	186.7507
181	DCB_se1_ag4_f_01	189.6777	If we stepped off the porch we would have to come in the house.	192.3869
182	DCB_int_01	190.9573	<laugh>	191.2714
183	DCB_int_01	192.6830	And so what kind of things did y'all do on the por- That's musta been a	195.0030
184	DCB_int_01	195.0030	(pause 0.13)	195.1296
185	DCB_int_01	195.1296	crowded [porch.]	195.9659
186	DCB_se1_ag4_f_01	195.5137	[Well-]	195.8631
187	DCB_se1_ag4_f_01	195.8631	(pause 0.10)	195.9619
188	DCB_se1_ag4_f_01	195.9619	Yeah it [was.]	196.7623
189	DCB_int_01	196.4747	[<laugh>]	197.4221
190	DCB_se1_ag4_f_01	197.0158	[And um], w- well we could step off the porch to play	199.9772
191	DCB_se1_ag4_f_01	200.3307	jump rope [with each] other, double dutch.	202.5331
192	DCB_int_01	200.9590	[Mm-hm.]	201.3192
193	DCB_se1_ag4_f_01	203.7977	And we could	204.3407
194	DCB_se1_ag4_f_01	204.3407	(pause 0.06)	204.4047
195	DCB_se1_ag4_f_01	204.4047	run up the hill cause there was like a hill right in front of our door so we could run up there long as our mother was at the window and she could see what we were doing.	211.3617
196	DCB_se1_ag4_f_01	211.3617	(pause 0.48)	211.8403
197	DCB_se1_ag4_f_01	211.8403	But she did allow our brothers to do a little more.	214.3723
198	DCB_int_01	215.0872	And then was it- For-	216.8040
199	DCB_int_01	216.8040	(pause 0.16)	216.9641
200	DCB_int_01	216.9641	In your neighborhood, is your- is your childhood home still there?	219.7749
201	DCB_se1_ag4_f_01	220.6125	Yes.	221.2432
202	DCB_int_01	221.7650	Really?	222.5174
203	DCB_se1_ag4_f_01	222.6495	Yes.	223.1561
204	DCB_se1_ag4_f_01	223.1561	(pause 0.30)	223.4606
205	DCB_se1_ag4_f_01	223.4606	I couldn't believe it because um,	225.1414
206	DCB_se1_ag4_f_01	225.1414	(pause 0.40)	225.5455
207	DCB_se1_ag4_f_01	225.5455	uh, three weeks ago I was with a friend of mine	228.1135
208	DCB_se1_ag4_f_01	228.1135	(pause 0.42)	228.5323
209	DCB_se1_ag4_f_01	228.5323	and they were close to Ivory City so I said, why don't you take me to Ivory City to see if	232.9477
210	DCB_se1_ag4_f_01	232.9477	(pause 0.43)	233.3787
211	DCB_se1_ag4_f_01	233.3787	you know, everything look the same. It looks more like a ghost city.	236.5520
212	DCB_se1_ag4_f_01	236.5520	(pause 0.67)	237.2218
213	DCB_se1_ag4_f_01	237.2218	But nineteen fifty-five where we stayed	239.8404
214	DCB_se1_ag4_f_01	239.8404	(pause 0.13)	239.9685
215	DCB_se1_ag4_f_01	239.9685	is still there.	240.8835
216	DCB_int_01	241.1264	Really? How big was the house?	242.4270
217	DCB_se1_ag4_f_01	243.3714	Not a house, apartment.	244.6200
218	DCB_int_01	244.7815	It was an apar-	245.2057
219	DCB_int_01	245.2057	(pause 0.52)	245.7259
220	DCB_int_01	245.7259	And then how many of you stayed in there?	247.2346
221	DCB_se1_ag4_f_01	247.5441	All of us.	248.2925
222	DCB_int_01	248.6526	So it was what, sixteen, [seventeen of you guy-]	251.1513
223	DCB_se1_ag4_f_01	250.1587	[Mm-hm. Mm-hm.]	251.8854
224	DCB_int_01	251.4193	[and how many] rooms?	252.6719
225	DCB_se1_ag4_f_01	254.1673	One.	254.6275
226	DCB_se1_ag4_f_01	254.6275	(pause 1.83)	256.4564
227	DCB_se1_ag4_f_01	256.4564	One.	256.8766
228	DCB_se1_ag4_f_01	256.8766	(pause 0.85)	257.7237
229	DCB_se1_ag4_f_01	257.7237	My- my mother and father had that room, we slept in the living rooms you know in sleeping bags,	262.9622
230	DCB_se1_ag4_f_01	262.9622	(pause 0.93)	263.8880
231	DCB_se1_ag4_f_01	263.8880	mattresses,	265.2213
232	DCB_se1_ag4_f_01	265.2213	(pause 0.29)	265.5155
233	DCB_se1_ag4_f_01	265.5155	it looked- we looked like a- a carpet.	267.4804
234	DCB_se1_ag4_f_01	267.4804	(pause 1.09)	268.5663
235	DCB_se1_ag4_f_01	268.5663	Once we all	269.3546
236	DCB_se1_ag4_f_01	269.3546	(pause 0.16)	269.5147
237	DCB_se1_ag4_f_01	269.5147	got into bed and went to sleep we lookeded like a carpet.	272.0092
238	DCB_int_01	272.5415	And you stayed there until how old?	274.1302
239	DCB_se1_ag4_f_01	274.2793	<ts>	274.3514
240	DCB_se1_ag4_f_01	274.3514	(pause 0.68)	275.0317
241	DCB_se1_ag4_f_01	275.0317	Until I was um,	276.5054
242	DCB_se1_ag4_f_01	276.5054	(pause 0.14)	276.6435
243	DCB_se1_ag4_f_01	276.6435	<sigh>	278.6204
244	DCB_se1_ag4_f_01	278.6204	(pause 1.86)	280.4813
245	DCB_se1_ag4_f_01	280.4813	I had to be like	281.8739
246	DCB_se1_ag4_f_01	281.8739	(pause 2.12)	283.9897
247	DCB_se1_ag4_f_01	283.9897	nine.	284.6500
248	DCB_se1_ag4_f_01	284.6500	(pause 0.27)	284.9155
249	DCB_se1_ag4_f_01	284.9155	Nine or eight.	285.7839
250	DCB_int_01	286.1961	And then where did y'all move to?	287.3206
251	DCB_se1_ag4_f_01	287.5327	We moved to-	288.6626
252	DCB_se1_ag4_f_01	288.6626	(pause 0.16)	288.8227
253	DCB_se1_ag4_f_01	288.8227	I- I remember that as if it was yesterday,	290.7013
254	DCB_se1_ag4_f_01	290.7013	(pause 0.41)	291.1131
255	DCB_se1_ag4_f_01	291.1131	we moved on Ainger-	292.8139
256	DCB_se1_ag4_f_01	292.8139	(pause 0.38)	293.1928
257	DCB_se1_ag4_f_01	293.1928	Ainger Street-	294.5528
258	DCB_se1_ag4_f_01	294.5528	(pause 0.26)	294.8096
259	DCB_se1_ag4_f_01	294.8096	Ainger Place Southeast.	296.3303
260	DCB_int_01	296.7985	Okay so [you were in Northeast and then] you went over to [South, so you clo- close] by are you-	300.7871
261	DCB_se1_ag4_f_01	297.1680	[Off of Alabama A-]	298.3886
262	DCB_se1_ag4_f_01	298.3886	(pause 0.77)	299.1610
263	DCB_se1_ag4_f_01	299.1610	[To Southeast.]	300.1876
264	DCB_int_01	300.9325	Was it close by where FBR is now?	302.6774
265	DCB_int_01	302.6774	(pause 0.08)	302.7534
266	DCB_int_01	302.7534	Or is it on the other [side?]	303.9268
267	DCB_se1_ag4_f_01	303.7138	[On the] other side.	304.5262
268	DCB_int_01	304.4862	On the other [side.]	305.1462
269	DCB_se1_ag4_f_01	304.9144	[In] Woodland, and you mighta heard of Woodland Terrace?	307.6861
270	DCB_int_01	307.1102	[/Woodla-/ Mm-hm.]	308.0035
271	DCB_se1_ag4_f_01	308.0826	Yup.	308.3067
272	DCB_se1_ag4_f_01	308.3067	(pause 0.66)	308.9670
273	DCB_se1_ag4_f_01	308.9670	My mother li- That's where we moved at.	310.7332
274	DCB_se1_ag4_f_01	310.7332	(pause 0.43)	311.1654
275	DCB_se1_ag4_f_01	311.1654	Ainger.	311.7257
276	DCB_se1_ag4_f_01	311.7257	(pause 0.50)	312.2299
277	DCB_se1_ag4_f_01	312.2299	They moved us in this house	313.7712
278	DCB_se1_ag4_f_01	313.7712	(pause 0.77)	314.5377
279	DCB_se1_ag4_f_01	314.5377	and this house was-	315.4702
280	DCB_se1_ag4_f_01	315.4702	(pause 0.10)	315.5662
281	DCB_se1_ag4_f_01	315.5662	Oh my god, it was full of rats.	317.2662
282	DCB_se1_ag4_f_01	317.2662	(pause 0.55)	317.8166
283	DCB_se1_ag4_f_01	317.8166	So we- we stayed up at night, we talked to each other	321.1556
284	DCB_se1_ag4_f_01	321.1556	(pause 0.11)	321.2636
285	DCB_se1_ag4_f_01	321.2636	ducking rats and	322.5002
286	DCB_se1_ag4_f_01	322.5002	(pause 0.50)	323.0018
287	DCB_se1_ag4_f_01	323.0018	then um, I say we lived in there for about	325.3389
288	DCB_se1_ag4_f_01	325.3389	(pause 1.24)	326.5782
289	DCB_se1_ag4_f_01	326.5782	a year.	327.1969
290	DCB_se1_ag4_f_01	327.1969	(pause 0.41)	327.6027
291	DCB_se1_ag4_f_01	327.6027	Our pictures were in the paper	329.1467
292	DCB_se1_ag4_f_01	329.1467	(pause 0.76)	329.9025
293	DCB_se1_ag4_f_01	329.9025	in um, The Post,	331.1151
294	DCB_se1_ag4_f_01	331.1151	(pause 0.46)	331.5713
295	DCB_se1_ag4_f_01	331.5713	you know, /ts-/ A- and I never forget the front-	334.1497
296	DCB_se1_ag4_f_01	334.1497	(pause 0.18)	334.3339
297	DCB_se1_ag4_f_01	334.3339	the um, the headline:	335.4979
298	DCB_se1_ag4_f_01	335.4979	(pause 1.86)	337.3607
299	DCB_se1_ag4_f_01	337.3607	Rats	338.1050
300	DCB_se1_ag4_f_01	338.1050	(pause 0.14)	338.2411
301	DCB_se1_ag4_f_01	338.2411	Big as Cats,	339.2536
302	DCB_se1_ag4_f_01	339.2536	(pause 0.13)	339.3870
303	DCB_se1_ag4_f_01	339.3870	which they was.	340.4115
304	DCB_se1_ag4_f_01	340.4115	(pause 0.60)	341.0118
305	DCB_se1_ag4_f_01	341.0118	And then after we lived there for a year,	343.4223
306	DCB_se1_ag4_f_01	343.4223	(pause 0.29)	343.7092
307	DCB_se1_ag4_f_01	343.7092	then they moved my mother down	345.4299
308	DCB_se1_ag4_f_01	345.4299	(pause 0.37)	345.7981
309	DCB_se1_ag4_f_01	345.7981	the street in one of the um,	347.7670
310	DCB_se1_ag4_f_01	347.7670	(pause 0.38)	348.1486
311	DCB_se1_ag4_f_01	348.1486	house-	349.3619
312	DCB_se1_ag4_f_01	349.3619	(pause 0.67)	350.0335
313	DCB_se1_ag4_f_01	350.0335	in one of the low income houses.	351.8183
314	DCB_int_01	351.8931	Mm-hm.	352.1371
315	DCB_se1_ag4_f_01	352.1972	Five bedroom.	353.2292
316	DCB_int_01	353.9020	So that's the biggest house y'all had at that point cause you went from one [bedroom]	357.4860
317	DCB_se1_ag4_f_01	357.0929	[Yup.]	357.4488
318	DCB_se1_ag4_f_01	357.9052	[Yup to- to this]	358.8337
319	DCB_int_01	357.9292	[to this other p-]	358.8119
320	DCB_se1_ag4_f_01	358.9177	other house	359.5980
321	DCB_se1_ag4_f_01	359.5980	(pause 0.31)	359.9049
322	DCB_se1_ag4_f_01	359.9049	which we couldn't use none of the rooms because they was so-	362.9063
323	DCB_se1_ag4_f_01	362.9063	(pause 1.33)	364.2337
324	DCB_se1_ag4_f_01	364.2337	they just wasn't sanitary enough.	366.4187
325	DCB_se1_ag4_f_01	366.4187	(pause 0.16)	366.5788
326	DCB_se1_ag4_f_01	366.5788	I don't even know why they moved our- my mother in there but	369.2160
327	DCB_se1_ag4_f_01	369.2160	(pause 0.42)	369.6389
328	DCB_se1_ag4_f_01	369.6389	by us being young	370.8016
329	DCB_se1_ag4_f_01	370.8016	(pause 0.61)	371.4078
330	DCB_se1_ag4_f_01	371.4078	we didn't wanna take the picture but she made us get in it,	374.0607
331	DCB_se1_ag4_f_01	374.0607	(pause 0.11)	374.1744
332	DCB_se1_ag4_f_01	374.1744	w- [So,]	374.6346
333	DCB_int_01	374.3145	[Right.]	374.6306
334	DCB_se1_ag4_f_01	374.9041	she- I guess she can get help	376.2855
335	DCB_se1_ag4_f_01	376.2855	(pause 0.20)	376.4809
336	DCB_se1_ag4_f_01	376.4809	the way she did.	377.2449
337	DCB_se1_ag4_f_01	377.2449	(pause 0.40)	377.6468
338	DCB_se1_ag4_f_01	377.6468	Then she moved down the street,	379.1628
339	DCB_se1_ag4_f_01	379.1628	(pause 0.54)	379.7077
340	DCB_se1_ag4_f_01	379.7077	at um, twenty-three sixty,	381.3405
341	DCB_se1_ag4_f_01	381.3405	(pause 0.31)	381.6514
342	DCB_se1_ag4_f_01	381.6514	she stayed there for	382.9520
343	DCB_se1_ag4_f_01	382.9520	(pause 0.69)	383.6403
344	DCB_se1_ag4_f_01	383.6403	fifty-two years until she died.	385.8603
345	DCB_se1_ag4_f_01	385.8603	(pause 0.71)	386.5684
346	DCB_se1_ag4_f_01	386.5684	And	387.0166
347	DCB_se1_ag4_f_01	387.0166	(pause 0.42)	387.4328
348	DCB_se1_ag4_f_01	387.4328	I left home- When she moved down there, I left home at the age of thirteen.	391.1021
349	DCB_int_01	391.9377	And where'd you do?	392.6550
350	DCB_se1_ag4_f_01	393.9066	All over the place.	394.9164
351	DCB_se1_ag4_f_01	394.9164	(pause 0.09)	395.0085
352	DCB_se1_ag4_f_01	395.0085	I- I stayed up-	396.0169
353	DCB_se1_ag4_f_01	396.0169	(pause 0.18)	396.1930
354	DCB_se1_ag4_f_01	396.1930	um,	396.5372
355	DCB_se1_ag4_f_01	396.5372	(pause 0.09)	396.6252
356	DCB_se1_ag4_f_01	396.6252	up Northwest with my sister, she lived in the Dunbar Hotel, I don't know if anybody remember that.	401.5422
357	DCB_se1_ag4_f_01	401.5422	(pause 0.54)	402.0865
358	DCB_se1_ag4_f_01	402.0865	That was on Fifteenth and U.	403.4518
359	DCB_se1_ag4_f_01	403.4518	(pause 0.44)	403.8941
360	DCB_se1_ag4_f_01	403.8941	She stayed in there with her boyfriend, I stayed in there with her for a while.	406.9874
361	DCB_se1_ag4_f_01	406.9874	(pause 0.38)	407.3664
362	DCB_se1_ag4_f_01	407.3664	But then he wanted to start getting fresh, so I told her, she didn't believe me cause she was a drunk. <laugh>	412.7463
363	DCB_se1_ag4_f_01	412.7463	(pause 0.31)	413.0585
364	DCB_se1_ag4_f_01	413.0585	So,	413.4318
365	DCB_se1_ag4_f_01	413.4318	(pause 0.29)	413.7268
366	DCB_se1_ag4_f_01	413.7268	I stayed out in the street.	414.7460
367	DCB_se1_ag4_f_01	414.7460	(pause 0.58)	415.3263
368	DCB_se1_ag4_f_01	415.3263	I stayed in um, Meridian Park,	417.1575
369	DCB_se1_ag4_f_01	417.1575	(pause 0.19)	417.3432
370	DCB_se1_ag4_f_01	417.3432	that was	417.7554
371	DCB_se1_ag4_f_01	417.7554	(pause 0.18)	417.9315
372	DCB_se1_ag4_f_01	417.9315	[mostly-]	418.7248
373	DCB_int_01	418.2876	[Mm-hm.]	418.9570
374	DCB_se1_ag4_f_01	419.0894	that was mostly where I stayed.	420.7155
375	DCB_se1_ag4_f_01	420.7155	(pause 0.41)	421.1277
376	DCB_se1_ag4_f_01	421.1277	I stayed [there for like-]	422.3077
377	DCB_int_01	421.6039	[Off of 14th] Street?	422.6284
378	DCB_se1_ag4_f_01	422.6364	Uh-huh.	423.0166
379	DCB_se1_ag4_f_01	423.0166	(pause 0.47)	423.4848
380	DCB_se1_ag4_f_01	423.4848	I stayed in there for like three years.	425.7472
381	DCB_se1_ag4_f_01	425.7472	(pause 0.45)	426.1928
382	DCB_se1_ag4_f_01	426.1928	Off and on.	426.9848
383	DCB_se1_ag4_f_01	426.9848	(pause 0.76)	427.7429
384	DCB_se1_ag4_f_01	427.7429	A- Um, s- People would-	428.8936
385	DCB_se1_ag4_f_01	428.8936	(pause 0.30)	429.1916
386	DCB_se1_ag4_f_01	429.1916	I would meet people in the park and they would see that I didn't have nowhere to go, they would offer me over to their house, give me something to eat,	435.1385
387	DCB_se1_ag4_f_01	435.1385	(pause 0.41)	435.5467
388	DCB_se1_ag4_f_01	435.5467	let me take a shower,	436.7112
389	DCB_se1_ag4_f_01	436.7112	(pause 0.24)	436.9553
390	DCB_se1_ag4_f_01	436.9553	stuff like that, but then after that I had to go.	439.2644
391	DCB_se1_ag4_f_01	439.2644	(pause 0.27)	439.5313
392	DCB_se1_ag4_f_01	439.5313	So,	439.8114
393	DCB_se1_ag4_f_01	439.8114	(pause 0.10)	439.9074
