Line	Spkr	StTime	Content	EnTime
66	VLD_se0_ag3_m_01	89.4382	(pause 0.90)	90.3416
67	VLD_se0_ag3_m_01	90.3416	And middle school, /MFA/, elementary, middle school	93.6196
68	VLD_se0_ag3_m_01	93.6196	(pause 0.70)	94.3191
69	VLD_se0_ag3_m_01	94.3191	and we left	96.2075
70	VLD_se0_ag3_m_01	96.2075	(pause 0.78)	96.9851
71	VLD_se0_ag3_m_01	96.9851	my sophomore year.	98.6731
72	VLD_int_01	100.5755	Where'd you graduate from school?	101.7485
73	VLD_se0_ag3_m_01	102.3836	I graduated from	104.1508
74	VLD_se0_ag3_m_01	104.1508	(pause 0.90)	105.0461
75	VLD_se0_ag3_m_01	105.0461	/RD-SCHOOL-3/ High.	105.7502
76	VLD_int_01	107.0372	And where do you- do you currently go to school?	108.6960
77	VLD_se0_ag3_m_01	109.1296	Yes. [I] currently-	110.2254
78	VLD_int_01	109.6192	[Where-]	109.8710
79	VLD_se0_ag3_m_01	110.7850	I currently go to /RD-SCHOOL-6/ College.	112.7014
80	VLD_int_01	113.9930	And what are you studying there?	114.9291
81	VLD_se0_ag3_m_01	115.6705	Um,	116.2161
82	VLD_se0_ag3_m_01	116.2161	(pause 1.50)	117.7176
83	VLD_se0_ag3_m_01	117.7176	I'm studying-	118.7154
84	VLD_se0_ag3_m_01	118.7154	(pause 0.91)	119.6205
85	VLD_se0_ag3_m_01	119.6205	I'm on my basics right now.	120.9058
86	VLD_se0_ag3_m_01	120.9058	(pause 0.86)	121.7685
87	VLD_se0_ag3_m_01	121.7685	Doing all my core, but	122.9948
88	VLD_se0_ag3_m_01	122.9948	(pause 0.60)	123.5963
89	VLD_se0_ag3_m_01	123.5963	I'm going into sociology.	124.8413
90	VLD_int_01	126.1877	Hm.	126.4722
91	VLD_int_01	126.4722	(pause 0.36)	126.8359
92	VLD_int_01	126.8359	Mkay.	127.2462
93	VLD_int_01	127.2462	(pause 0.56)	127.8058
94	VLD_int_01	127.8058	Oh- we'll talk about that in a minute.	129.2046
95	VLD_int_01	129.2046	(pause 0.69)	129.8901
96	VLD_int_01	129.8901	And do you currently work?	131.7179
97	VLD_se0_ag3_m_01	133.1669	No, not right now. I'm unemployed.	135.6431
98	VLD_int_01	136.6361	Mkay.	137.0278
99	VLD_int_01	137.0278	(pause 0.35)	137.3811
100	VLD_int_01	137.3811	And what's your- Where was your father born?	139.4187
101	VLD_se0_ag3_m_01	140.2068	Um,	140.6887
102	VLD_se0_ag3_m_01	140.6887	(pause 0.86)	141.5497
103	VLD_se0_ag3_m_01	141.5497	I think he was born in Valdosta.	143.5687
104	VLD_int_01	145.2276	What about your mama?	145.9130
105	VLD_se0_ag3_m_01	146.5705	She was most definitely-	147.7502
106	VLD_se0_ag3_m_01	147.7502	(pause 0.63)	148.3843
107	VLD_se0_ag3_m_01	148.3843	I think she was born in Valdosta too.	150.1796
108	VLD_int_01	151.4909	What does your dad do?	152.2767
109	VLD_se0_ag3_m_01	153.0135	Um.	153.5310
110	VLD_se0_ag3_m_01	153.5310	(pause 1.89)	155.4242
111	VLD_se0_ag3_m_01	155.4242	He's the tire man.	156.7146
112	VLD_se0_ag3_m_01	156.7146	(pause 2.65)	159.3632
113	VLD_se0_ag3_m_01	159.3632	Uh, he sells used tires.	161.8159
114	VLD_se0_ag3_m_01	161.8159	(pause 0.60)	162.4116
115	VLD_se0_ag3_m_01	162.4116	And does other mechanic work.	163.6612
116	VLD_int_01	164.2347	And what does your mom do?	165.2093
117	VLD_se0_ag3_m_01	166.2211	My mom is,	167.3682
118	VLD_se0_ag3_m_01	167.3682	(pause 0.74)	168.1131
119	VLD_se0_ag3_m_01	168.1131	um,	168.7193
120	VLD_se0_ag3_m_01	168.7193	(pause 1.95)	170.6684
121	VLD_se0_ag3_m_01	170.6684	a behavioral health counselor.	172.4729
122	VLD_int_01	179.9453	Um, okay.	181.2136
123	VLD_int_01	181.2136	(pause 1.35)	182.5658
124	VLD_int_01	182.5658	And-	183.9600
125	VLD_int_01	183.9600	(pause 0.63)	184.5942
126	VLD_int_01	184.5942	Alright. So I'm going to	186.4302
127	VLD_int_01	186.4302	(pause 0.65)	187.0830
128	VLD_int_01	187.0830	select to have my computer open, but	189.0974
129	VLD_int_01	189.0974	(pause 0.59)	189.6849
130	VLD_int_01	189.6849	not gonna really be	190.6548
131	VLD_int_01	190.6548	(pause 0.93)	191.5816
132	VLD_int_01	191.5816	using it a lot.	192.4815
133	VLD_int_01	192.4815	(pause 0.22)	192.7053
134	VLD_int_01	192.7053	<clears throat>	193.2555
135	VLD_int_01	193.2555	(pause 0.23)	193.4887
136	VLD_int_01	193.4887	Just wanted to type some information.	194.9109
137	VLD_int_01	194.9109	(pause 3.50)	198.4116
138	VLD_int_01	198.4116	Mkay. So tell me a little bit about	200.6731
139	VLD_int_01	200.6731	(pause 1.70)	202.3704
140	VLD_int_01	202.3704	kind of growing up a little bit.	203.6900
141	VLD_se0_ag3_m_01	205.1390	Um,	205.6939
142	VLD_se0_ag3_m_01	205.6939	(pause 1.53)	207.2233
143	VLD_se0_ag3_m_01	207.2233	as far as-	208.4776
144	VLD_int_01	209.9546	What do you remember from your childhood?	211.2462
145	VLD_se0_ag3_m_01	211.8431	What I remember (laughing)?	212.7057
146	VLD_int_01	212.8349	Mm-hm.	213.1473
147	VLD_se0_ag3_m_01	213.8840	Um,	214.3597
148	VLD_se0_ag3_m_01	214.3597	(pause 0.46)	214.8195
149	VLD_se0_ag3_m_01	214.8195	I had a good childhood.	216.0896
150	VLD_se0_ag3_m_01	216.0896	(pause 0.86)	216.9522
151	VLD_se0_ag3_m_01	216.9522	Um.	217.5351
152	VLD_se0_ag3_m_01	217.5351	(pause 2.07)	219.6089
153	VLD_se0_ag3_m_01	219.6089	I love coming to	220.7140
154	VLD_se0_ag3_m_01	220.7140	(pause 2.83)	223.5433
155	VLD_se0_ag3_m_01	223.5433	Valdosta in the summer times.	225.2653
156	VLD_se0_ag3_m_01	225.2653	(pause 0.62)	225.8887
157	VLD_se0_ag3_m_01	225.8887	And going to the Boys and Girls Club.	227.7401
158	VLD_se0_ag3_m_01	227.7401	(pause 0.73)	228.4719
159	VLD_se0_ag3_m_01	228.4719	Meeting up with old friends.	230.2520
160	VLD_se0_ag3_m_01	230.2520	(pause 0.76)	231.0121
161	VLD_se0_ag3_m_01	231.0121	And,	231.6709
162	VLD_se0_ag3_m_01	231.6709	(pause 2.82)	234.4953
163	VLD_se0_ag3_m_01	234.4953	um, swimming. And	236.1446
164	VLD_se0_ag3_m_01	236.1446	(pause 0.86)	237.0027
165	VLD_se0_ag3_m_01	237.0027	riding bicycles. And	238.7886
166	VLD_se0_ag3_m_01	238.7886	(pause 1.03)	239.8147
167	VLD_se0_ag3_m_01	239.8147	playing marbles.	240.8776
168	VLD_int_01	242.7183	I didn't know you went to the Boys and Girls Club.	244.3177
169	VLD_se0_ag3_m_01	244.6861	Yes,	245.2569
170	VLD_se0_ag3_m_01	245.2569	(pause 0.12)	245.3814
171	VLD_se0_ag3_m_01	245.3814	I did.	245.8891
172	VLD_int_01	246.1549	The one right up the street?	247.0781
173	VLD_se0_ag3_m_01	247.1527	Right up the road.	248.1253
174	VLD_int_01	248.8256	Oh.	249.6882
175	VLD_se0_ag3_m_01	249.8887	That's where I learned how to swim actually.	251.5767
176	VLD_int_01	252.3181	Hm.	252.8170
177	VLD_int_01	252.8170	(pause 1.68)	254.4969
178	VLD_int_01	254.4969	Who was your best friend when you were growing up?	255.9167
179	VLD_se0_ag3_m_01	256.3830	My best friend when I was [growing] up?	257.9730
180	VLD_int_01	257.5627	[Mm-hm.]	257.8145
181	VLD_se0_ag3_m_01	259.4185	Uh.	260.9109
182	VLD_se0_ag3_m_01	260.9109	(pause 3.11)	264.0199
183	VLD_se0_ag3_m_01	264.0199	Man.	264.5514
184	VLD_se0_ag3_m_01	264.5514	(pause 0.54)	265.0874
185	VLD_se0_ag3_m_01	265.0874	I have to say it was probably, um,	266.8862
186	VLD_se0_ag3_m_01	266.8862	(pause 0.63)	267.5203
187	VLD_se0_ag3_m_01	267.5203	/RD-NAME-4/.	268.5881
188	VLD_se0_ag3_m_01	268.5881	(pause 1.25)	269.8378
189	VLD_se0_ag3_m_01	269.8378	And /RD-NAME-5/.	271.1201
190	VLD_int_01	271.9629	Hm.	272.3360
191	VLD_int_01	272.3360	(pause 0.96)	273.2918
192	VLD_int_01	273.2918	Do you still keep in contact with them now?	274.6394
193	VLD_se0_ag3_m_01	275.3622	Yes. Um, but I see /RD-NAME-2/ all the time.	278.1508
194	VLD_se0_ag3_m_01	278.1508	(pause 0.63)	278.7789
195	VLD_se0_ag3_m_01	278.7789	/RD-NAME-2/ is more or less like my cousin.	280.7700
196	VLD_se0_ag3_m_01	280.7700	(pause 0.58)	281.3528
197	VLD_se0_ag3_m_01	281.3528	We call each other cuz, but we really ain't cousins cousins, but we just	285.0867
198	VLD_se0_ag3_m_01	285.0867	(pause 0.68)	285.7628
199	VLD_se0_ag3_m_01	285.7628	call each other cousins, cause we been	287.6746
200	VLD_se0_ag3_m_01	287.6746	(pause 1.98)	289.6552
201	VLD_se0_ag3_m_01	289.6552	knowing each other for so long.	291.0727
202	VLD_se0_ag3_m_01	291.0727	(pause 0.51)	291.5809
203	VLD_se0_ag3_m_01	291.5809	And /RD-NAME-3/ he's currently,	293.5487
204	VLD_se0_ag3_m_01	293.5487	(pause 0.56)	294.1082
205	VLD_se0_ag3_m_01	294.1082	he- he stays in Virginia, but every time he comes-	296.9235
206	VLD_se0_ag3_m_01	296.9235	(pause 0.59)	297.5110
207	VLD_se0_ag3_m_01	297.5110	every time he comes home, he always	299.5487
208	VLD_se0_ag3_m_01	299.5487	(pause 0.73)	300.2808
209	VLD_se0_ag3_m_01	300.2808	go out his way to make sure he stop by and	302.5131
210	VLD_se0_ag3_m_01	302.5131	(pause 0.77)	303.2872
211	VLD_se0_ag3_m_01	303.2872	give me a holler.	304.0193
212	VLD_int_01	305.1057	Where'd you live when you were growing up?	306.3414
213	VLD_int_01	306.3414	(pause 0.44)	306.7797
214	VLD_int_01	306.7797	Like when you were in Valdosta, when you were- Before you moved to Oklahoma.	309.7721
215	VLD_se0_ag3_m_01	310.0659	Oh.	310.5368
216	VLD_se0_ag3_m_01	310.5368	(pause 0.80)	311.3389
217	VLD_se0_ag3_m_01	311.3389	Man, at my grandmother's house.	312.7377
218	VLD_int_01	314.5504	[Oh.]	314.7649
219	VLD_se0_ag3_m_01	314.6903	[Yeah.]	314.8722
220	VLD_se0_ag3_m_01	316.6907	Grandma /RD-NAME-4/.	317.8051
221	VLD_se0_ag3_m_01	317.8051	(pause 1.64)	319.4407
222	VLD_se0_ag3_m_01	319.4407	I'm talking about that was a great place.	320.9375
223	VLD_se0_ag3_m_01	320.9375	(pause 1.03)	321.9633
224	VLD_se0_ag3_m_01	321.9633	A lot of love.	323.0684
225	VLD_se0_ag3_m_01	323.0684	(pause 1.31)	324.3833
226	VLD_se0_ag3_m_01	324.3833	Good eating.	325.0781
227	VLD_se0_ag3_m_01	325.0781	(pause 2.88)	327.9586
228	VLD_se0_ag3_m_01	327.9586	I always /someone/ going home.	329.3575
229	VLD_int_01	332.6064	So, before you moved, what was your relationship like in the family? Cause you were one of the youngest- you were one of the youngest,	338.6577
230	VLD_int_01	338.6577	(pause 1.05)	339.7115
231	VLD_int_01	339.7115	like you were the baby.	340.6907
232	VLD_se0_ag3_m_01	342.5978	Yeah, I was.	343.8149
233	VLD_int_01	344.1588	Were you spoiled?	344.9421
234	VLD_se0_ag3_m_01	349.0688	Kind of.	349.6144
235	VLD_se0_ag3_m_01	349.6144	(pause 0.80)	350.4106
236	VLD_se0_ag3_m_01	350.4106	Cause grandma would used to	351.7861
237	VLD_se0_ag3_m_01	351.7861	(pause 2.05)	353.8331
238	VLD_se0_ag3_m_01	353.8331	always take my side.	355.3066
239	VLD_se0_ag3_m_01	355.3066	(pause 0.83)	356.1354
240	VLD_se0_ag3_m_01	356.1354	So yeah I was kind of spoiled.	357.5856
241	VLD_int_01	358.1218	Whatchu mean she used to always take your side?	359.7399
242	VLD_se0_ag3_m_01	359.8564	I couldn't do no wrong in her eyes.	361.6050
243	VLD_se0_ag3_m_01	361.6050	(pause 0.79)	362.3919
244	VLD_se0_ag3_m_01	362.3919	So,	362.8768
245	VLD_se0_ag3_m_01	362.8768	(pause 1.29)	364.1638
246	VLD_se0_ag3_m_01	364.1638	if they said I did something, <laugh> I probably did it, but I lied.	367.7356
247	VLD_se0_ag3_m_01	367.7356	(pause 0.17)	367.9023
248	VLD_se0_ag3_m_01	367.9023	<laugh> [I] didn't do that grandma.	370.9518
249	VLD_int_01	369.5856	[<laugh>]	370.1498
250	VLD_se0_ag3_m_01	371.9404	I didn't do it.	372.6258
251	VLD_se0_ag3_m_01	372.6258	(pause 2.20)	374.8256
252	VLD_se0_ag3_m_01	374.8256	To get out of- actually I know I won't get a butt whooping.	377.2736
253	VLD_se0_ag3_m_01	377.2736	(pause 0.59)	377.8670
254	VLD_se0_ag3_m_01	377.8670	At that's when switches- woah, woah boy you didn't want no switch whooping.	380.9375
255	VLD_se0_ag3_m_01	380.9375	(pause 0.96)	381.8980
256	VLD_se0_ag3_m_01	381.8980	Ooh wee.	382.5648
257	VLD_se0_ag3_m_01	382.5648	(pause 0.67)	383.2363
258	VLD_se0_ag3_m_01	383.2363	That's when those switches was-	384.2901
259	VLD_se0_ag3_m_01	384.2901	(pause 0.72)	385.0128
260	VLD_se0_ag3_m_01	385.0128	well you got a real whooping then.	386.5784
261	VLD_se0_ag3_m_01	386.5784	(pause 1.71)	388.2850
262	VLD_se0_ag3_m_01	388.2850	And, uh,	388.8772
263	VLD_se0_ag3_m_01	388.8772	(pause 1.26)	390.1409
264	VLD_se0_ag3_m_01	390.1409	but yeah most- I was- yeah, I would say I was spoiled,	393.3058
265	VLD_se0_ag3_m_01	393.3058	(pause 0.37)	393.6742
266	VLD_se0_ag3_m_01	393.6742	a little bit.	394.2151
267	VLD_int_01	394.9612	So who lived in the house with y'all?	396.2621
268	VLD_se0_ag3_m_01	397.0455	It was actually, me, grandmama,	399.8747
269	VLD_se0_ag3_m_01	399.8747	(pause 1.20)	401.0731
270	VLD_se0_ag3_m_01	401.0731	um,	401.9777
271	VLD_se0_ag3_m_01	401.9777	(pause 0.74)	402.7191
272	VLD_se0_ag3_m_01	402.7191	mama,	403.2740
273	VLD_se0_ag3_m_01	403.2740	(pause 1.44)	404.7183
274	VLD_se0_ag3_m_01	404.7183	um,	405.3431
275	VLD_se0_ag3_m_01	405.3431	(pause 0.90)	406.2384
276	VLD_se0_ag3_m_01	406.2384	/RD-NAME-2/,	406.8213
277	VLD_se0_ag3_m_01	406.8213	(pause 1.09)	407.9124
278	VLD_se0_ag3_m_01	407.9124	/RD-NAME-3/,	408.7284
279	VLD_se0_ag3_m_01	408.7284	(pause 1.10)	409.8277
280	VLD_se0_ag3_m_01	409.8277	um, my Aunty /RD-NAME-1/	411.4131
281	VLD_se0_ag3_m_01	411.4131	(pause 5.05)	416.4619
282	VLD_se0_ag3_m_01	416.4619	yeah that's-	417.0354
283	VLD_se0_ag3_m_01	417.0354	(pause 0.50)	417.5390
284	VLD_se0_ag3_m_01	417.5390	that's everybody.	418.2897
285	VLD_se0_ag3_m_01	418.2897	(pause 1.25)	419.5440
286	VLD_se0_ag3_m_01	419.5440	Mm-hm.	419.9637
287	VLD_int_01	420.5232	All y'all lived in the three bedroom house with one bathroom?	423.7068
288	VLD_se0_ag3_m_01	424.6721	Yes.	425.2596
289	VLD_se0_ag3_m_01	425.2596	(pause 1.15)	426.4067
290	VLD_se0_ag3_m_01	426.4067	We did.	426.9382
291	VLD_int_01	429.0074	Did it feel crowded?	429.9167
292	VLD_se0_ag3_m_01	432.2668	Well,	432.7972
293	VLD_se0_ag3_m_01	432.7972	(pause 2.21)	435.0027
294	VLD_se0_ag3_m_01	435.0027	not really.	435.7675
295	VLD_se0_ag3_m_01	435.7675	(pause 1.32)	437.0917
296	VLD_se0_ag3_m_01	437.0917	It- it really didn't.	438.2248
297	VLD_se0_ag3_m_01	438.2248	(pause 1.45)	439.6785
298	VLD_se0_ag3_m_01	439.6785	It- it-	440.0888
299	VLD_se0_ag3_m_01	440.0888	(pause 0.28)	440.3733
300	VLD_se0_ag3_m_01	440.3733	not at that time.	441.4457
301	VLD_se0_ag3_m_01	441.4457	(pause 0.81)	442.2571
302	VLD_se0_ag3_m_01	442.2571	You know, I was young so.	444.0383
303	VLD_se0_ag3_m_01	444.0383	(pause 1.48)	445.5164
304	VLD_se0_ag3_m_01	445.5164	You know.	445.9641
305	VLD_se0_ag3_m_01	445.9641	(pause 1.45)	447.4131
306	VLD_se0_ag3_m_01	447.4131	I would always go get in the bed. I always had a place to sleep in grandma bed.	451.1154
307	VLD_se0_ag3_m_01	451.1154	(pause 0.62)	451.7318
308	VLD_se0_ag3_m_01	451.7318	In grandma bed, I don't know what it was about grandma bed,	454.5844
309	VLD_se0_ag3_m_01	454.5844	(pause 0.49)	455.0786
310	VLD_se0_ag3_m_01	455.0786	if you was sick,	455.9739
311	VLD_se0_ag3_m_01	455.9739	(pause 1.33)	457.3028
312	VLD_se0_ag3_m_01	457.3028	if something was going on,	458.8325
313	VLD_se0_ag3_m_01	458.8325	(pause 1.01)	459.8394
314	VLD_se0_ag3_m_01	459.8394	or	460.2859
315	VLD_se0_ag3_m_01	460.2859	(pause 1.33)	461.6195
316	VLD_se0_ag3_m_01	461.6195	you was tired. She had the best bed in the world.	464.6218
317	VLD_se0_ag3_m_01	464.6218	(pause 0.49)	465.1074
318	VLD_se0_ag3_m_01	465.1074	It seemed like you could just	466.3278
319	VLD_se0_ag3_m_01	466.3278	(pause 0.42)	466.7522
320	VLD_se0_ag3_m_01	466.7522	go melt in her bed for some strange reason.	469.3954
321	VLD_int_01	471.5224	[So how did y'all] end up moving to Oklahoma?	473.3164
322	VLD_se0_ag3_m_01	471.7497	[<clears throat>]	472.0668
323	VLD_se0_ag3_m_01	474.3641	Uh,	475.6184
324	VLD_se0_ag3_m_01	475.6184	(pause 0.11)	475.7245
325	VLD_se0_ag3_m_01	475.7245	I really-	476.3726
326	VLD_se0_ag3_m_01	476.3726	(pause 1.18)	477.5523
327	VLD_se0_ag3_m_01	477.5523	Mama actually ended up moving	479.9118
328	VLD_se0_ag3_m_01	479.9118	(pause 0.53)	480.4387
329	VLD_se0_ag3_m_01	480.4387	because,	481.4599
330	VLD_se0_ag3_m_01	481.4599	(pause 0.86)	482.3213
331	VLD_se0_ag3_m_01	482.3213	um,	483.0627
332	VLD_se0_ag3_m_01	483.0627	(pause 3.39)	486.4573
333	VLD_se0_ag3_m_01	486.4573	my Aunt /RD-NAME-2/ son,	487.9790
334	VLD_se0_ag3_m_01	487.9790	(pause 0.15)	488.1280
335	VLD_se0_ag3_m_01	488.1280	/RD-NAME-3/.	488.7830
336	VLD_se0_ag3_m_01	488.7830	(pause 0.84)	489.6223
337	VLD_se0_ag3_m_01	489.6223	/RD-NAME-1/,	489.9300
338	VLD_se0_ag3_m_01	489.9300	(pause 0.47)	490.4010
339	VLD_se0_ag3_m_01	490.4010	was, um, stationed in Oklahoma I think at that time.	493.4599
340	VLD_se0_ag3_m_01	493.4599	(pause 0.63)	494.0895
341	VLD_se0_ag3_m_01	494.0895	And	494.7703
342	VLD_se0_ag3_m_01	494.7703	(pause 1.14)	495.9067
343	VLD_se0_ag3_m_01	495.9067	mama's, uh, she wanted to change the environment.	499.0670
344	VLD_se0_ag3_m_01	499.0670	(pause 0.76)	499.8224
345	VLD_se0_ag3_m_01	499.8224	W- um,	500.4659
346	VLD_se0_ag3_m_01	500.4659	(pause 0.55)	501.0208
347	VLD_se0_ag3_m_01	501.0208	cause of something that had went on here.	502.7367
348	VLD_se0_ag3_m_01	502.7367	(pause 0.63)	503.3709
349	VLD_se0_ag3_m_01	503.3709	So she decided to move out there.	505.0495
350	VLD_se0_ag3_m_01	505.0495	(pause 0.81)	505.8550
351	VLD_se0_ag3_m_01	505.8550	And so,	506.5778
352	VLD_se0_ag3_m_01	506.5778	(pause 0.23)	506.8109
353	VLD_se0_ag3_m_01	506.8109	she moved out there	507.9394
354	VLD_se0_ag3_m_01	507.9394	(pause 0.78)	508.7181
355	VLD_se0_ag3_m_01	508.7181	when I was maybe eight years old.	510.5459
356	VLD_int_01	513.1840	And then comes your very special little person.	516.5926
357	VLD_se0_ag3_m_01	516.9283	Yeah.	517.4039
358	VLD_int_01	517.8364	So how did your /favoritest/ person in the whole world-	520.6435
359	VLD_int_01	520.6435	(pause 0.48)	521.1237
360	VLD_int_01	521.1237	How did that happen?	522.0190
361	VLD_se0_ag3_m_01	524.3866	Well,	524.8109
362	VLD_se0_ag3_m_01	524.8109	(pause 1.37)	526.1818
363	VLD_se0_ag3_m_01	526.1818	um,	526.8207
364	VLD_se0_ag3_m_01	526.8207	(pause 1.42)	528.2428
365	VLD_se0_ag3_m_01	528.2428	I think mama was working at,	529.5345
366	VLD_se0_ag3_m_01	529.5345	(pause 0.19)	529.7291
367	VLD_se0_ag3_m_01	529.7291	uh, /RD-WORK-4/	531.0861
368	VLD_se0_ag3_m_01	531.0861	(pause 0.64)	531.7295
369	VLD_se0_ag3_m_01	531.7295	when she met, um,	532.8393
370	VLD_se0_ag3_m_01	532.8393	(pause 0.76)	533.5994
371	VLD_se0_ag3_m_01	533.5994	my favorite person's daddy.	535.3713
372	VLD_se0_ag3_m_01	535.3713	(pause 0.61)	535.9856
373	VLD_se0_ag3_m_01	535.9856	<laugh>	537.9081
374	VLD_se0_ag3_m_01	537.9081	(pause 0.81)	538.7213
375	VLD_se0_ag3_m_01	538.7213	And, uh,	539.7392
376	VLD_se0_ag3_m_01	539.7392	(pause 1.24)	540.9796
377	VLD_se0_ag3_m_01	540.9796	soon after that they	542.2001
378	VLD_se0_ag3_m_01	542.2001	(pause 1.43)	543.6316
379	VLD_se0_ag3_m_01	543.6316	got in a relationship and	545.3849
380	VLD_se0_ag3_m_01	545.3849	(pause 1.62)	547.0017
381	VLD_se0_ag3_m_01	547.0017	I think, uh,	548.1068
382	VLD_se0_ag3_m_01	548.1068	(pause 1.57)	549.6736
383	VLD_se0_ag3_m_01	549.6736	I know they got married.	550.8393
384	VLD_se0_ag3_m_01	550.8393	(pause 1.49)	552.3314
385	VLD_se0_ag3_m_01	552.3314	And	552.9758
386	VLD_se0_ag3_m_01	552.9758	(pause 0.44)	553.4121
387	VLD_se0_ag3_m_01	553.4121	then	553.9110
388	VLD_se0_ag3_m_01	553.9110	(pause 1.18)	555.0954
389	VLD_se0_ag3_m_01	555.0954	a little while after that, um,	556.7274
390	VLD_se0_ag3_m_01	556.7274	(pause 1.64)	558.3687
391	VLD_se0_ag3_m_01	558.3687	baby girl came.	559.4794
392	VLD_se0_ag3_m_01	559.4794	(pause 1.47)	560.9508
393	VLD_se0_ag3_m_01	560.9508	I think that's how it went.	562.0792
394	VLD_se0_ag3_m_01	562.0792	(pause 0.64)	562.7181
395	VLD_se0_ag3_m_01	562.7181	I'm not for sure cause you know it's- it's-	564.6532
396	VLD_se0_ag3_m_01	564.6532	(pause 0.45)	565.1043
397	VLD_se0_ag3_m_01	565.1043	it's been so long ago.	566.5685
398	VLD_se0_ag3_m_01	566.5685	(pause 1.07)	567.6363
399	VLD_se0_ag3_m_01	567.6363	So.	568.1072
