Line	Spkr	StTime	Content	EnTime
50	DCB_se3_ag3_m_02	49.1879	And I'm, kill, Mo. For real?	50.7926
51	DCB_int_01	51.5607	[Ah.]	52.2250
52	DCB_se3_ag3_m_02	51.9795	[Yeah.]	52.2885
53	DCB_se3_ag3_m_02	53.9178	/Don't m-/ I- /RD-NAME-2/ I still don't understand that. Cause I know growing up we used slang.	57.3543
54	DCB_se3_ag3_m_02	57.3543	(pause 0.81)	58.1629
55	DCB_se3_ag3_m_02	58.1629	Our slang had a meaning to it like, uh,	60.0146
56	DCB_se3_ag3_m_02	60.0146	(pause 0.12)	60.1388
57	DCB_se3_ag3_m_02	60.1388	you know exactly what I'm talking about,	61.2650
58	DCB_se3_ag3_m_02	61.2650	(pause 0.45)	61.7184
59	DCB_se3_ag3_m_02	61.7184	oh that look tight.	62.2960
60	DCB_int_01	62.9949	Mm-hm.	63.3327
61	DCB_se3_ag3_m_02	63.4598	Or bumping was my favorite. Uh, <laugh>	65.3981
62	DCB_se3_ag3_m_02	65.3981	(pause 1.03)	66.4233
63	DCB_se3_ag3_m_02	66.4233	but now they take names and use it as slang.	68.7740
64	DCB_int_01	68.8549	Mm-hm.	69.2749
65	DCB_se3_ag3_m_02	69.3926	Like, calling me Bob.	70.5102
66	DCB_int_01	71.4920	You like, my name's not Bob.	72.6667
67	DCB_se3_ag3_m_02	72.6674	Uh, yeah.	73.1781
68	DCB_se3_ag3_m_02	73.1781	(pause 0.85)	74.0305
69	DCB_se3_ag3_m_02	74.0305	Do I think they talk differently?	75.2231
70	DCB_se3_ag3_m_02	75.2231	(pause 0.32)	75.5414
71	DCB_se3_ag3_m_02	75.5414	Yes.	75.9428
72	DCB_se3_ag3_m_02	75.9428	(pause 1.37)	77.3174
73	DCB_se3_ag3_m_02	77.3174	I think, um,	78.2473
74	DCB_se3_ag3_m_02	78.2473	(pause 1.55)	79.7952
75	DCB_se3_ag3_m_02	79.7952	a lot of people get lazy.	80.9359
76	DCB_se3_ag3_m_02	80.9359	(pause 0.94)	81.8721
77	DCB_se3_ag3_m_02	81.8721	I caught my daughter doing it a couple times, I told her don't ever say it again,	84.8437
78	DCB_se3_ag3_m_02	84.8437	(pause 0.62)	85.4617
79	DCB_se3_ag3_m_02	85.4617	and the word,	86.0768
80	DCB_se3_ag3_m_02	86.0768	(pause 0.89)	86.9697
81	DCB_se3_ag3_m_02	86.9697	put a A at almost everything.	88.4396
82	DCB_se3_ag3_m_02	88.4396	(pause 0.88)	89.3204
83	DCB_se3_ag3_m_02	89.3204	Daddy, uh.	90.3101
84	DCB_se3_ag3_m_02	90.3101	(pause 1.04)	91.3511
85	DCB_se3_ag3_m_02	91.3511	Why, uh.	92.2810
86	DCB_se3_ag3_m_02	92.2810	(pause 0.56)	92.8384
87	DCB_se3_ag3_m_02	92.8384	They do that a whole- well, a lot of females do-	94.8368
88	DCB_se3_ag3_m_02	94.8368	(pause 0.52)	95.3537
89	DCB_se3_ag3_m_02	95.3537	do that a whole lot.	96.0959
90	DCB_se3_ag3_m_02	96.0959	(pause 0.47)	96.5637
91	DCB_se3_ag3_m_02	96.5637	Put a A at the end of everything.	97.8696
92	DCB_se3_ag3_m_02	97.8696	(pause 0.83)	98.6984
93	DCB_se3_ag3_m_02	98.6984	I don't like it.	99.3048
94	DCB_se3_ag3_m_02	99.3048	(pause 1.67)	100.9769
95	DCB_se3_ag3_m_02	100.9769	I don't see it- And it was- growing up it was like, funny. Now you as- you a parent, you was man, I don't want my daughter talking like that.	105.5807
96	DCB_se3_ag3_m_02	105.5807	(pause 1.01)	106.5886
97	DCB_se3_ag3_m_02	106.5886	Because it carry over.	107.4641
98	DCB_se3_ag3_m_02	107.4641	(pause 0.10)	107.5623
99	DCB_se3_ag3_m_02	107.5623	Especially during text.	108.6610
100	DCB_int_01	108.9831	Mm,	109.3961
101	DCB_int_01	109.3961	(pause 0.25)	109.6502
102	DCB_int_01	109.6502	mm-hm.	110.0459
103	DCB_se3_ag3_m_02	110.7765	I- I don't know what she does when she text other people, but she don't text me WYD.	114.2973
104	DCB_int_01	114.9875	Mm.	115.2128
105	DCB_se3_ag3_m_02	115.4900	You wanna know something? Spell it out.	116.9917
106	DCB_se3_ag3_m_02	116.9917	(pause 1.05)	118.0371
107	DCB_se3_ag3_m_02	118.0371	I'm [sorry.]	118.4732
108	DCB_int_01	118.2104	[<laugh>]	118.6493
109	DCB_se3_ag3_m_02	118.6037	She get mad when I tell her.	119.6462
110	DCB_se3_ag3_m_02	119.8772	Uh, cause sh- one time she text me,	121.4425
111	DCB_se3_ag3_m_02	121.4425	(pause 0.49)	121.9305
112	DCB_se3_ag3_m_02	121.9305	WID what- WYD.	123.4177
113	DCB_se3_ag3_m_02	123.4177	(pause 1.18)	124.5994
114	DCB_se3_ag3_m_02	124.5994	So I was like, what- what does that mean?	125.8383
115	DCB_se3_ag3_m_02	125.8383	(pause 0.71)	126.5458
116	DCB_se3_ag3_m_02	126.5458	I don't know whatchu talking about.	127.3891
117	DCB_se3_ag3_m_02	127.3891	(pause 0.83)	128.2150
118	DCB_se3_ag3_m_02	128.2150	Okay Daddy,	128.7695
119	DCB_se3_ag3_m_02	128.7695	(pause 0.10)	128.8648
120	DCB_se3_ag3_m_02	128.8648	what're you do- <laugh> what're you doing?	130.3353
121	DCB_int_01	130.6240	<laugh>	131.1901
122	DCB_se3_ag3_m_02	131.2045	They getting la- I think their speech is getting lazy though.	132.9430
123	DCB_int_01	133.2924	Yeah.	133.5684
124	DCB_se3_ag3_m_02	133.9133	Really lazy.	134.4476
125	DCB_int_01	135.0194	Let me	135.2798
126	DCB_int_01	135.2798	(pause 0.11)	135.3867
127	DCB_int_01	135.3867	give you a couple, tell me if you know, if you use them or if you know what they mean, or.	138.6817
128	DCB_int_01	138.6817	(pause 0.35)	139.0283
129	DCB_int_01	139.0283	Um, bama.	139.9090
130	DCB_se3_ag3_m_02	140.6316	Oh, psh, what? Without a doubt. Grew up saying that word.	142.7368
131	DCB_int_01	143.0631	What does it mean?	143.5310
132	DCB_se3_ag3_m_02	143.9584	Uh, it means-	145.0013
133	DCB_se3_ag3_m_02	145.0013	(pause 0.11)	145.1077
134	DCB_se3_ag3_m_02	145.1077	know, bama could be the way you dress,	146.9623
135	DCB_se3_ag3_m_02	146.9623	(pause 0.84)	147.8055
136	DCB_se3_ag3_m_02	147.8055	or you say something stupid.	149.0069
137	DCB_se3_ag3_m_02	149.0069	(pause 0.84)	149.8473
138	DCB_se3_ag3_m_02	149.8473	Bama used to be the way you dressed though. But now,	152.1148
139	DCB_se3_ag3_m_02	152.1148	(pause 0.77)	152.8801
140	DCB_se3_ag3_m_02	152.8801	if you do something, so like if you- um,	154.5983
141	DCB_se3_ag3_m_02	154.5983	(pause 2.04)	156.6406
142	DCB_se3_ag3_m_02	156.6406	you snitch on somebody, I'm saying, man, you a bama, man.	158.7256
143	DCB_int_01	160.2966	[Um.]	160.9420
144	DCB_se3_ag3_m_02	160.4381	[It's the way you dress] and I guess j- some- uh, whatever action you do- you do that I don't like.	164.5106
145	DCB_int_01	165.0361	Mm.	165.7308
146	DCB_int_01	165.7308	(pause 0.28)	166.0093
147	DCB_int_01	166.0093	That's a good one, I've- [I haven't] heard the second definition.	168.1700
148	DCB_se3_ag3_m_02	166.7746	[Yeah.]	167.0026
149	DCB_int_01	168.4559	Cised?	169.0508
150	DCB_se3_ag3_m_02	169.6428	Yeah that mean you excited.	170.5236
151	DCB_int_01	171.5141	<ts>	171.6268
152	DCB_int_01	171.6268	(pause 0.79)	172.4180
153	DCB_int_01	172.4180	Guh?	172.8489
154	DCB_se3_ag3_m_02	173.9636	I hate that word.	174.6913
155	DCB_int_01	176.7042	Okay.	176.9958
156	DCB_se3_ag3_m_02	176.9814	I hate- hate to come off like that	178.0961
157	DCB_se3_ag3_m_02	178.4346	[because-]	178.9688
158	DCB_int_01	178.5963	[What does it] mean?	179.3416
159	DCB_se3_ag3_m_02	179.5146	That means, um-	180.9585
160	DCB_se3_ag3_m_02	180.9585	(pause 3.59)	184.5487
161	DCB_se3_ag3_m_02	184.5487	Ah, how'd I heard it used?	185.8569
162	DCB_se3_ag3_m_02	185.8569	(pause 2.99)	188.8516
163	DCB_se3_ag3_m_02	188.8516	If you- if you was to- um,	190.5531
164	DCB_se3_ag3_m_02	190.5531	(pause 3.74)	194.2934
165	DCB_se3_ag3_m_02	194.2934	if you was to aks me to do something /then uh,/ say you was like, /RD-NAME-2/, um,	197.3401
166	DCB_se3_ag3_m_02	197.3401	(pause 0.72)	198.0650
167	DCB_se3_ag3_m_02	198.0650	let me borrow a thousand dollars. <sigh> You got me guh.	200.1217
168	DCB_int_01	200.4759	<laugh>	201.9961
169	DCB_se3_ag3_m_02	202.0219	That's how I've heard it used before [in that] terms as though,	204.2340
170	DCB_int_01	203.1308	[Mm-hm.	203.4398
171	DCB_se3_ag3_m_02	204.9155	are you seriously aksing me this? Nah, that's not gonna happen.	207.1570
172	DCB_int_01	208.0551	Mm.	208.5405
173	DCB_se3_ag3_m_02	208.9013	Or it- the same is you got me messed up.	210.5127
174	DCB_int_01	210.9782	[Ah.]	211.8012
175	DCB_se3_ag3_m_02	211.3074	[It means the exact] same as that.	212.4688
176	DCB_int_01	212.6127	Okay.	213.0719
177	DCB_se3_ag3_m_02	213.1730	Yeah.	213.4560
178	DCB_int_01	213.8372	Um,	214.4003
179	DCB_int_01	214.4003	(pause 0.09)	214.4927
180	DCB_int_01	214.4927	lunching	215.0905
181	DCB_int_01	215.0905	(pause 0.12)	215.2089
182	DCB_int_01	215.2089	or loafing?	215.8862
183	DCB_se3_ag3_m_02	217.2136	Two different meanings.	217.9934
184	DCB_int_01	218.0338	Ah, okay.	218.6858
185	DCB_se3_ag3_m_02	218.9377	Lunching means	219.9744
186	DCB_se3_ag3_m_02	219.9744	(pause 0.47)	220.4480
187	DCB_se3_ag3_m_02	220.4480	same thing,	221.0400
188	DCB_se3_ag3_m_02	221.0400	(pause 0.31)	221.3496
189	DCB_se3_ag3_m_02	221.3496	you crazy, you done lost your mind.	222.6722
190	DCB_se3_ag3_m_02	222.6722	(pause 1.76)	224.4338
191	DCB_se3_ag3_m_02	224.4338	Loafing means lazy.	225.6756
192	DCB_int_01	227.1605	[Ah.]	228.4832
193	DCB_se3_ag3_m_02	227.1807	[You loafing.]	227.7323
194	DCB_se3_ag3_m_02	228.9943	You loafing, I mean, you- either you lazy-	230.8512
195	DCB_se3_ag3_m_02	230.8512	(pause 0.65)	231.5038
196	DCB_se3_ag3_m_02	231.5038	well, yeah, lazy. Pretty much, yeah.	232.9073
197	DCB_int_01	233.7165	<ts> I didn't- I haven't heard that one.	235.8104
198	DCB_int_01	235.8104	(pause 0.14)	235.9459
199	DCB_int_01	235.9459	And then what about joint?	237.1646
200	DCB_se3_ag3_m_02	237.7768	Joint?	238.0835
201	DCB_se3_ag3_m_02	238.0835	(pause 0.96)	239.0480
202	DCB_se3_ag3_m_02	239.0480	That has a lot of meanings.	239.9832
203	DCB_se3_ag3_m_02	239.9832	(pause 1.11)	241.0926
204	DCB_se3_ag3_m_02	241.0926	<ts>	241.1735
205	DCB_se3_ag3_m_02	241.1735	(pause 0.21)	241.3843
206	DCB_se3_ag3_m_02	241.3843	Um,	242.0485
207	DCB_se3_ag3_m_02	242.0485	(pause 1.02)	243.0679
208	DCB_se3_ag3_m_02	243.0679	it's used /it/ to describe a object.	245.2026
209	DCB_se3_ag3_m_02	245.2026	(pause 0.55)	245.7542
210	DCB_se3_ag3_m_02	245.7542	That joint look tight.	246.4761
211	DCB_int_01	247.0277	Mm.	247.3078
212	DCB_se3_ag3_m_02	248.2088	Um, joint means, uh, in	249.8035
213	DCB_se3_ag3_m_02	249.8035	(pause 0.50)	250.3031
214	DCB_se3_ag3_m_02	250.3031	couple years ago, um, something you could smoke.	252.0705
215	DCB_int_01	252.3708	Right.	252.6509
216	DCB_se3_ag3_m_02	252.8357	Yeah everybody knows that- <laugh> everybody knows that.	254.5199
217	DCB_se3_ag3_m_02	254.5199	(pause 1.01)	255.5307
218	DCB_se3_ag3_m_02	255.5307	Um,	256.4288
219	DCB_se3_ag3_m_02	256.4288	(pause 0.71)	257.1421
220	DCB_se3_ag3_m_02	257.1421	joint can mean anything object. Uh,	259.0833
221	DCB_se3_ag3_m_02	259.0833	(pause 0.15)	259.2334
222	DCB_se3_ag3_m_02	259.2334	a gun.	259.6718
223	DCB_int_01	260.7091	So it can be [anything?]	261.6325
224	DCB_se3_ag3_m_02	261.4744	[It can] be anything.	262.0629
225	DCB_int_01	262.3985	Mm.	262.6382
226	DCB_int_01	262.6382	(pause 0.43)	263.0685
227	DCB_int_01	263.0685	And then	263.6259
228	DCB_int_01	263.6259	(pause 0.39)	264.0128
229	DCB_int_01	264.0128	cranking.	264.4595
230	DCB_se3_ag3_m_02	265.4371	Something sound good. A band.	266.8666
231	DCB_se3_ag3_m_02	266.8666	(pause 0.51)	267.3777
232	DCB_se3_ag3_m_02	267.3777	Bands crank.	268.0604
233	DCB_int_01	269.7371	<ts>	269.8064
234	DCB_int_01	269.8064	(pause 0.31)	270.1125
235	DCB_int_01	270.1125	So [/here's-/]	270.5803
236	DCB_se3_ag3_m_02	270.3205	[Oh no, no.]	271.3693
237	DCB_int_01	271.1643	[N-]	271.4213
238	DCB_int_01	271.5657	no.	271.8350
239	DCB_se3_ag3_m_02	272.3454	That and I've heard it used where, um,	274.8232
240	DCB_se3_ag3_m_02	274.8232	(pause 0.26)	275.0802
241	DCB_se3_ag3_m_02	275.0802	somebody didn't smell well.	276.1291
242	DCB_se3_ag3_m_02	276.1291	(pause 0.12)	276.2532
243	DCB_se3_ag3_m_02	276.2532	Your arms are cranking.	277.0812
244	DCB_se3_ag3_m_02	277.0812	(pause 1.34)	278.4249
245	DCB_se3_ag3_m_02	278.4249	Yeah.	278.7262
246	DCB_int_01	279.4039	I've never heard [that.]	280.4683
247	DCB_se3_ag3_m_02	280.3251	[Yes.]	280.7878
248	DCB_int_01	281.1943	Wow.	281.7892
249	DCB_se3_ag3_m_02	281.8360	But originally it was like, f- used it	283.7853
250	DCB_se3_ag3_m_02	283.7853	(pause 0.58)	284.3629
251	DCB_se3_ag3_m_02	284.3629	to describe like a- um, the sound of a [band, something] sounds good.	287.6094
252	DCB_int_01	286.5900	[Band.]	286.8874
253	DCB_se3_ag3_m_02	288.0195	That joint crank.	288.7101
254	DCB_int_01	288.9984	Mm-hm.	289.3998
255	DCB_se3_ag3_m_02	289.8532	But now,	290.4279
256	DCB_se3_ag3_m_02	290.4279	(pause 0.20)	290.6243
257	DCB_se3_ag3_m_02	290.6243	well, not now, I've heard it used where if your arms /will/ smell, man your arms cranking right now-	294.2607
258	DCB_se3_ag3_m_02	294.2607	(pause 0.24)	294.4975
259	DCB_se3_ag3_m_02	294.4975	your arms cranking right now.	295.4241
260	DCB_int_01	295.5284	Mm.	296.0124
261	DCB_int_01	296.0124	(pause 1.22)	297.2351
262	DCB_int_01	297.2351	Um, this my last [question for you.]	299.1514
263	DCB_se3_ag3_m_02	298.6421	[<clears throat>]	299.1272
264	DCB_int_01	299.2630	If you had to leave a piece of advice, and you can decide who you're talking to,	302.6885
265	DCB_int_01	302.6885	(pause 0.13)	302.8208
266	DCB_int_01	302.8208	what would that piece of advice be?	304.1151
267	DCB_se3_ag3_m_02	303.8812	<ts>	303.9852
268	DCB_se3_ag3_m_02	304.9844	Um,	305.6399
269	DCB_se3_ag3_m_02	305.6399	(pause 0.56)	306.2030
270	DCB_se3_ag3_m_02	306.2030	<ts>	306.4774
271	DCB_se3_ag3_m_02	306.4774	(pause 0.12)	306.5987
272	DCB_se3_ag3_m_02	306.5987	my father used to say this all the time.	308.1754
273	DCB_se3_ag3_m_02	308.1754	(pause 0.20)	308.3753
274	DCB_se3_ag3_m_02	308.3753	Um, if you can't stand tall	309.8596
275	DCB_se3_ag3_m_02	309.8596	(pause 0.73)	310.5874
276	DCB_se3_ag3_m_02	310.5874	don't stand at all.	311.3440
277	DCB_se3_ag3_m_02	311.3440	(pause 1.91)	313.2586
278	DCB_se3_ag3_m_02	313.2586	I think-	313.6600
279	DCB_se3_ag3_m_02	313.6600	(pause 0.40)	314.0620
280	DCB_se3_ag3_m_02	314.0620	And when he first started saying it I used to laugh at him, I was like, man what is this dude talking about?	317.3079
281	DCB_se3_ag3_m_02	317.3079	(pause 0.88)	318.1887
282	DCB_se3_ag3_m_02	318.1887	But as I got older I know that he meant that, um,	320.5169
283	DCB_se3_ag3_m_02	320.5169	(pause 2.30)	322.8156
284	DCB_se3_ag3_m_02	322.8156	in everything you do,	323.8264
285	DCB_se3_ag3_m_02	323.8264	(pause 0.73)	324.5599
286	DCB_se3_ag3_m_02	324.5599	be proud of it.	325.2189
287	DCB_int_01	325.6087	Mm.	325.9021
288	DCB_se3_ag3_m_02	326.3365	Um,	326.8852
289	DCB_se3_ag3_m_02	326.8852	(pause 0.98)	327.8613
290	DCB_se3_ag3_m_02	327.8613	you make mistakes,	328.8576
291	DCB_se3_ag3_m_02	328.8576	(pause 1.28)	330.1398
292	DCB_se3_ag3_m_02	330.1398	but as you make the mistake,	331.2724
293	DCB_se3_ag3_m_02	331.2724	(pause 0.57)	331.8442
294	DCB_se3_ag3_m_02	331.8442	you're walking past the mistake, it's gonna be behind you.	334.0476
295	DCB_se3_ag3_m_02	334.0476	(pause 1.24)	335.2894
296	DCB_se3_ag3_m_02	335.2894	Um, stand tall in everything that you do. I mean, that's-	337.8284
297	DCB_se3_ag3_m_02	337.8284	(pause 1.37)	339.1943
298	DCB_se3_ag3_m_02	339.1943	Not to say- I mean, I-	339.9654
299	DCB_se3_ag3_m_02	339.9654	(pause 0.33)	340.2975
300	DCB_se3_ag3_m_02	340.2975	like I said, I never been in that much trouble.	341.7304
301	DCB_se3_ag3_m_02	341.7304	(pause 0.88)	342.6054
302	DCB_se3_ag3_m_02	342.6054	I made few mistakes, but when I have,	344.4681
303	DCB_se3_ag3_m_02	344.4681	(pause 0.72)	345.1843
304	DCB_se3_ag3_m_02	345.1843	I mean it's never really affected me, I was like I- I learn from it.	347.8388
305	DCB_se3_ag3_m_02	347.8388	(pause 0.53)	348.3672
306	DCB_se3_ag3_m_02	348.3672	I don't go back to it.	349.2307
307	DCB_se3_ag3_m_02	349.2307	(pause 0.79)	350.0191
308	DCB_se3_ag3_m_02	350.0191	So I think when you say that s- if you can't stand tall, don't stand at all,	353.6410
309	DCB_se3_ag3_m_02	353.6410	(pause 1.90)	355.5422
310	DCB_se3_ag3_m_02	355.5422	that, um,	356.3325
311	DCB_se3_ag3_m_02	356.3325	(pause 0.66)	356.9967
312	DCB_se3_ag3_m_02	356.9967	if you not gonna fully do something or fully like, get into something, I mean, this-	360.5897
313	DCB_se3_ag3_m_02	360.5897	(pause 0.40)	360.9854
314	DCB_se3_ag3_m_02	360.9854	well, take a seat, don't do it then.	362.1867
315	DCB_int_01	363.1605	Hm.	363.4182
316	DCB_se3_ag3_m_02	363.5850	But in everything you do be positive with it and have a attitude where though	366.8530
317	DCB_se3_ag3_m_02	366.8530	(pause 0.67)	367.5269
318	DCB_se3_ag3_m_02	367.5269	it's gonna get done cause I'm gonna do it.	369.0811
319	DCB_se3_ag3_m_02	369.0811	(pause 2.22)	371.3048
320	DCB_se3_ag3_m_02	371.3048	I mean, cause I- I- I have a attitude. I mean, I-	372.9855
321	DCB_se3_ag3_m_02	372.9855	(pause 1.05)	374.0344
322	DCB_se3_ag3_m_02	374.0344	Do I think I can do almost everything, I'm not gonna lie, yeah. B- I don't think it's nothing that I can't do.	377.7943
323	DCB_se3_ag3_m_02	377.7943	(pause 1.11)	378.9010
324	DCB_se3_ag3_m_02	378.9010	And I don't mean that to-	379.8539
325	DCB_se3_ag3_m_02	379.8539	(pause 0.16)	380.0185
326	DCB_se3_ag3_m_02	380.0185	to sound like I'm	381.0004
327	DCB_se3_ag3_m_02	381.0004	(pause 0.70)	381.6964
328	DCB_se3_ag3_m_02	381.6964	like, better than anybody. It just that	383.1894
329	DCB_se3_ag3_m_02	383.1894	(pause 0.90)	384.0910
330	DCB_se3_ag3_m_02	384.0910	<clears throat> I'm not gonna putting myself in a situation.	386.2424
331	DCB_se3_ag3_m_02	386.2424	(pause 1.10)	387.3456
332	DCB_se3_ag3_m_02	387.3456	W-	387.5073
333	DCB_se3_ag3_m_02	387.5073	(pause 0.39)	387.9001
334	DCB_se3_ag3_m_02	387.9001	I- I say this, if I can't do something, I'm'a tell you.	390.0053
335	DCB_int_01	390.2975	Mm.	390.6123
336	DCB_se3_ag3_m_02	390.7538	I'm sorry, I mean, I'm not gonna put myself in a situation where I'm guessing	393.4742
337	DCB_se3_ag3_m_02	393.4742	(pause 0.59)	394.0662
338	DCB_se3_ag3_m_02	394.0662	or trying to figure it out.	395.0538
339	DCB_se3_ag3_m_02	395.0538	(pause 0.66)	395.7186
340	DCB_se3_ag3_m_02	395.7186	Whereas though what I'm doing is gonna affect somebody else, or affect myself, my job, or anything else,	400.1341
341	DCB_se3_ag3_m_02	400.1341	(pause 0.31)	400.4460
342	DCB_se3_ag3_m_02	400.4460	if I can't do it, I'm'a say, nah I can't do that.	402.2746
343	DCB_se3_ag3_m_02	402.2746	(pause 1.69)	403.9640
344	DCB_se3_ag3_m_02	403.9640	And I think I learned that	404.8014
345	DCB_se3_ag3_m_02	404.8014	(pause 0.31)	405.1133
346	DCB_se3_ag3_m_02	405.1133	working at the hotel too whereas though	406.7080
347	DCB_se3_ag3_m_02	406.7080	(pause 1.39)	408.0970
348	DCB_se3_ag3_m_02	408.0970	if a guest aksed me something,	409.3677
349	DCB_se3_ag3_m_02	409.3677	(pause 0.88)	410.2427
350	DCB_se3_ag3_m_02	410.2427	I never said no that I can't.	411.4209
351	DCB_se3_ag3_m_02	411.4209	(pause 1.09)	412.5131
352	DCB_se3_ag3_m_02	412.5131	Or if they wanted to do something	414.0610
353	DCB_se3_ag3_m_02	414.0610	(pause 0.58)	414.6386
354	DCB_se3_ag3_m_02	414.6386	that I know they couldn't do, instead of saying no,	416.5561
355	DCB_se3_ag3_m_02	416.5561	(pause 0.57)	417.1227
356	DCB_se3_ag3_m_02	417.1227	I would say, well, you know, that sounds like a good idea but what about this?	419.9984
357	DCB_int_01	420.6690	Mm.	420.8942
358	DCB_se3_ag3_m_02	421.0502	Give 'em /our/ other options or more options	422.8701
359	DCB_se3_ag3_m_02	422.8701	(pause 0.25)	423.1213
360	DCB_se3_ag3_m_02	423.1213	or find somebody else that can answer their questions.	425.2468
361	DCB_se3_ag3_m_02	425.2468	(pause 1.16)	426.4106
362	DCB_se3_ag3_m_02	426.4106	So.	426.7282
363	DCB_se3_ag3_m_02	426.7282	(pause 1.56)	428.2853
364	DCB_se3_ag3_m_02	428.2853	I think that's what he meant when he said that. And I- I- /that's-/ I think that's on my Facebook- um,	431.9789
365	DCB_se3_ag3_m_02	431.9789	(pause 1.55)	433.5331
366	DCB_se3_ag3_m_02	433.5331	my- um, my saying on my [Facebook.]	435.2543
367	DCB_int_01	434.8500	[Your quote], [mm-hm.]	435.8700
368	DCB_se3_ag3_m_02	435.4333	[Yeah my quote] on my Facebook I think.	436.6318
369	DCB_se3_ag3_m_02	436.8426	I think it's that cause I don't be on Facebook that much, but.	438.7457
370	DCB_se3_ag3_m_02	438.7457	(pause 0.90)	439.6502
371	DCB_se3_ag3_m_02	439.6502	Yeah.	439.9158
372	DCB_int_01	440.5685	/RD-NAME-2/ thank you so much, this has [been so]	443.3004
373	DCB_se3_ag3_m_02	442.1193	[Thank you.]	442.7142
374	DCB_int_01	443.4872	fun. Thank you very very much.	445.6068
