Line	Spkr	StTime	Content	EnTime
154	ROC_se0_ag2_f_04	203.5802	(pause 0.43)	204.0057
155	ROC_se0_ag2_f_04	204.0057	many of us went to that high school from seventh to twelfth grade, and I believe when we got to ninth grade,	208.6111
156	ROC_se0_ag2_f_04	208.6111	(pause 0.38)	208.9893
157	ROC_se0_ag2_f_04	208.9893	there was, um,	210.0624
158	ROC_se0_ag2_f_04	210.0624	(pause 0.38)	210.4406
159	ROC_se0_ag2_f_04	210.4406	sort of,	210.9181
160	ROC_se0_ag2_f_04	210.9181	(pause 0.46)	211.3767
161	ROC_se0_ag2_f_04	211.3767	uh, a	211.8683
162	ROC_se0_ag2_f_04	211.8683	(pause 0.56)	212.4270
163	ROC_se0_ag2_f_04	212.4270	reorganization of the city prop-	214.1129
164	ROC_se0_ag2_f_04	214.1129	(pause 0.09)	214.2004
165	ROC_se0_ag2_f_04	214.2004	uh, the city schools, and /RD-SCHOOL-2/ was threatened to be closed down	217.0930
166	ROC_se0_ag2_f_04	217.0930	(pause 0.46)	217.5563
167	ROC_se0_ag2_f_04	217.5563	as a high school.	219.0888
168	ROC_se0_ag2_f_04	219.0888	(pause 0.08)	219.1708
169	ROC_se0_ag2_f_04	219.1708	But they ended up making- I think Charlotte became	221.4951
170	ROC_se0_ag2_f_04	221.4951	(pause 0.37)	221.8686
171	ROC_se0_ag2_f_04	221.8686	the middle school, and then we stayed the high school. So I had the same classmates pretty much from seven through twelfth grade, and	227.3060
172	ROC_se0_ag2_f_04	227.3060	(pause 0.41)	227.7173
173	ROC_se0_ag2_f_04	227.7173	again, just really, um, I'm still in contact with	230.3884
174	ROC_se0_ag2_f_04	230.3884	(pause 0.07)	230.4617
175	ROC_se0_ag2_f_04	230.4617	you- several people	231.3678
176	ROC_se0_ag2_f_04	231.3678	(pause 0.34)	231.7068
177	ROC_se0_ag2_f_04	231.7068	from that time. And just	233.3046
178	ROC_se0_ag2_f_04	233.3046	(pause 0.30)	233.6025
179	ROC_se0_ag2_f_04	233.6025	I have very fond memories about my high school experience. Very, um,	238.1133
180	ROC_se0_ag2_f_04	238.1133	(pause 1.00)	239.1155
181	ROC_se0_ag2_f_04	239.1155	just, it was a s- very special time in my life, and I was a-	242.2602
182	ROC_se0_ag2_f_04	242.2602	(pause 0.16)	242.4209
183	ROC_se0_ag2_f_04	242.4209	able to	243.0449
184	ROC_se0_ag2_f_04	243.0449	(pause 0.29)	243.3380
185	ROC_se0_ag2_f_04	243.3380	interact with a lot of de- different people.	245.1439
186	ROC_int_01	245.3370	Mm-hm.	245.9043
187	ROC_int_01	245.9043	(pause 0.19)	246.0934
188	ROC_int_01	246.0934	And what kinds of like activities were you into? Like did you do sports, or,	250.0991
189	ROC_int_01	250.0991	(pause 0.41)	250.5057
190	ROC_int_01	250.5057	um, you know, like	251.7348
191	ROC_int_01	251.7348	(pause 0.22)	251.9521
192	ROC_int_01	251.9521	any clubs?	252.9242
193	ROC_se0_ag2_f_04	253.4336	I was a student aid, and I was always a r- a really good writer, so I did activities around writing.	258.1130
194	ROC_se0_ag2_f_04	258.1130	(pause 0.39)	258.5063
195	ROC_se0_ag2_f_04	258.5063	But I had a s-	259.2772
196	ROC_se0_ag2_f_04	259.2772	(pause 0.09)	259.3706
197	ROC_se0_ag2_f_04	259.3706	some trauma at my home, um,	261.2051
198	ROC_se0_ag2_f_04	261.2051	(pause 0.14)	261.3457
199	ROC_se0_ag2_f_04	261.3457	and so	262.0944
200	ROC_se0_ag2_f_04	262.0944	(pause 0.28)	262.3781
201	ROC_se0_ag2_f_04	262.3781	once I got to school,	263.6781
202	ROC_se0_ag2_f_04	263.6781	(pause 0.13)	263.8056
203	ROC_se0_ag2_f_04	263.8056	I would- I still wanted to get back home,	265.5234
204	ROC_se0_ag2_f_04	265.5234	(pause 0.43)	265.9576
205	ROC_se0_ag2_f_04	265.9576	and I liked being home with my grandmother.	267.7257
206	ROC_se0_ag2_f_04	267.7257	(pause 0.45)	268.1748
207	ROC_se0_ag2_f_04	268.1748	And, as appealing as after school and extracurricular activities were, I wanted to be around my grandma, and come back home. So I've always been a home body.	275.2195
208	ROC_se0_ag2_f_04	275.2195	(pause 0.56)	275.7802
209	ROC_se0_ag2_f_04	275.7802	But, being involved in just	277.3087
210	ROC_se0_ag2_f_04	277.3087	(pause 0.13)	277.4364
211	ROC_se0_ag2_f_04	277.4364	certain special projects during the time of school,	279.9100
212	ROC_se0_ag2_f_04	279.9100	(pause 0.40)	280.3119
213	ROC_se0_ag2_f_04	280.3119	but never did sports, never really was interested in that. But always interested- like, I've always been a book worm	285.1962
214	ROC_se0_ag2_f_04	285.1962	(pause 0.47)	285.6689
215	ROC_se0_ag2_f_04	285.6689	and so- and I've always been	286.6948
216	ROC_se0_ag2_f_04	286.6948	(pause 0.24)	286.9359
217	ROC_se0_ag2_f_04	286.9359	really, you know, centered around my house. I wanted to go home and be home with my grandma.	291.1064
218	ROC_int_01	292.4017	Yeah.	292.7657
219	ROC_int_01	292.7657	(pause 0.34)	293.1041
220	ROC_int_01	293.1041	So what made your grandmother, um, did she-	295.8744
221	ROC_int_01	295.8744	(pause 0.19)	296.0683
222	ROC_int_01	296.0683	was she born in Rochester, or did she migrate here from	298.8619
223	ROC_int_01	298.8619	(pause 0.10)	298.9635
224	ROC_int_01	298.9635	somewhere [else?]	299.6513
225	ROC_se0_ag2_f_04	299.6106	[Yes.] My grandmother migrated here from, uh,	302.3187
226	ROC_se0_ag2_f_04	302.3777	Florida and Georgia. We always go back /if I'm like/, Grandma what day, which one you came from really?	305.7727
227	ROC_se0_ag2_f_04	305.7727	(pause 0.41)	306.1848
228	ROC_se0_ag2_f_04	306.1848	And so, she went to- um, she was born in Georgia, spent some time in Florida,	310.4442
229	ROC_se0_ag2_f_04	310.4442	(pause 0.43)	310.8744
230	ROC_se0_ag2_f_04	310.8744	probably go- went back to Georgia, then went to New Jersey with her husband	313.8678
231	ROC_se0_ag2_f_04	313.8678	(pause 0.37)	314.2365
232	ROC_se0_ag2_f_04	314.2365	when she was in her late teens. And then she came up here	316.6286
233	ROC_se0_ag2_f_04	316.6286	(pause 0.58)	317.2046
234	ROC_se0_ag2_f_04	317.2046	and, um,	318.4007
235	ROC_se0_ag2_f_04	318.4007	(pause 0.26)	318.6559
236	ROC_se0_ag2_f_04	318.6559	so	318.9750
237	ROC_se0_ag2_f_04	318.9750	(pause 0.17)	319.1476
238	ROC_se0_ag2_f_04	319.1476	I- my mother was her fifth child- is her fifth child,	321.8514
239	ROC_se0_ag2_f_04	321.8514	(pause 0.47)	322.3241
240	ROC_se0_ag2_f_04	322.3241	and she had custody of me	324.3333
241	ROC_se0_ag2_f_04	324.3333	(pause 0.37)	324.7020
242	ROC_se0_ag2_f_04	324.7020	and several of my cousins and stuff. So she was always just like-	327.5519
243	ROC_se0_ag2_f_04	327.5519	(pause 0.10)	327.6536
244	ROC_se0_ag2_f_04	327.6536	is	327.9620
245	ROC_se0_ag2_f_04	327.9620	(pause 0.17)	328.1275
246	ROC_se0_ag2_f_04	328.1275	still the center	329.0494
247	ROC_se0_ag2_f_04	329.0494	(pause 0.52)	329.5647
248	ROC_se0_ag2_f_04	329.5647	of our- our family structure. But just this-	331.5747
249	ROC_se0_ag2_f_04	331.5747	(pause 0.08)	331.6586
250	ROC_se0_ag2_f_04	331.6586	this	331.9210
251	ROC_se0_ag2_f_04	331.9210	(pause 0.24)	332.1615
252	ROC_se0_ag2_f_04	332.1615	absolutely wonderful woman who had these	333.8379
253	ROC_se0_ag2_f_04	333.8379	(pause 0.34)	334.1823
254	ROC_se0_ag2_f_04	334.1823	strong Southern sensibilities that she passed. I definitely always say that	338.0446
255	ROC_se0_ag2_f_04	338.0446	(pause 0.38)	338.4228
256	ROC_se0_ag2_f_04	338.4228	I'm a- a- an upstate Southerner.	340.3430
257	ROC_se0_ag2_f_04	340.3430	(pause 0.46)	340.8061
258	ROC_se0_ag2_f_04	340.8061	[You know, strong] Southern roots.	342.2799
259	ROC_int_01	340.8912	[Mm.]	341.2623
260	ROC_int_01	342.4312	Yeah, I w- I wanted to talk about that a little more. I feel like Rochester is a place where, you know, a lot of black folks, we got [connections to the South.]	350.7035
261	ROC_se0_ag2_f_04	349.8664	[Yup.]	350.2446
262	ROC_se0_ag2_f_04	350.2446	(pause 0.35)	350.5897
263	ROC_se0_ag2_f_04	350.5897	[Yup.]	350.9301
264	ROC_se0_ag2_f_04	351.1144	Yup.	351.4028
265	ROC_int_01	351.6723	Um, so	353.0905
266	ROC_int_01	353.0905	(pause 0.20)	353.2919
267	ROC_int_01	353.2919	do you find yourself	354.5852
268	ROC_int_01	354.5852	(pause 0.37)	354.9540
269	ROC_int_01	354.9540	visiting frequently, or-	356.8166
270	ROC_se0_ag2_f_04	357.0388	When we were younger. My grandmother's siblings have all passed on. She's eighty-nine. She just turned eighty-nine in, um,	361.9657
271	ROC_se0_ag2_f_04	361.9657	(pause 0.44)	362.4100
272	ROC_se0_ag2_f_04	362.4100	in July. And so when we were younger we went down south a couple of times.	366.0321
273	ROC_se0_ag2_f_04	366.0321	(pause 0.40)	366.4340
274	ROC_se0_ag2_f_04	366.4340	And, uh,	367.4965
275	ROC_se0_ag2_f_04	367.4965	(pause 0.13)	367.6288
276	ROC_se0_ag2_f_04	367.6288	I'm assuming my grandmother probably left something behind there that she wasn't anxious to go back	371.9659
277	ROC_se0_ag2_f_04	371.9659	(pause 0.47)	372.4340
278	ROC_se0_ag2_f_04	372.4340	and find. And- but she instill- like we have dirt under our fingernails. And we have,	376.7880
279	ROC_se0_ag2_f_04	376.7880	(pause 0.42)	377.2095
280	ROC_se0_ag2_f_04	377.2095	you know, I've always known how to cook really well, and you know we got up the same as everybody else on Saturdays and did our chores, and	382.4901
281	ROC_se0_ag2_f_04	382.4901	(pause 0.33)	382.8172
282	ROC_se0_ag2_f_04	382.8172	those are really Southern practices, and being able to	385.4315
283	ROC_se0_ag2_f_04	385.4315	(pause 0.32)	385.7529
284	ROC_se0_ag2_f_04	385.7529	take care of, uh, different members of the family, and	388.2490
285	ROC_se0_ag2_f_04	388.2490	(pause 0.29)	388.5421
286	ROC_se0_ag2_f_04	388.5421	just have that intergenerational	390.3031
287	ROC_se0_ag2_f_04	390.3031	(pause 0.09)	390.3973
288	ROC_se0_ag2_f_04	390.3973	legacy of,	391.5071
289	ROC_se0_ag2_f_04	391.5071	(pause 0.21)	391.7198
290	ROC_se0_ag2_f_04	391.7198	you know, care taking and- and- and family rituals	394.6036
291	ROC_se0_ag2_f_04	394.6036	(pause 0.35)	394.9543
292	ROC_se0_ag2_f_04	394.9543	and really just strong, strong	397.4929
293	ROC_se0_ag2_f_04	397.4929	(pause 0.36)	397.8522
294	ROC_se0_ag2_f_04	397.8522	beliefs that her parents and her granparents instilled in her.	400.8211
295	ROC_se0_ag2_f_04	400.8211	(pause 0.54)	401.3561
296	ROC_se0_ag2_f_04	401.3561	So yeah.	401.8759
297	ROC_int_01	401.9468	Yeah. And so, do you see yourself,	404.2068
298	ROC_int_01	404.2068	(pause 0.43)	404.6322
299	ROC_int_01	404.6322	uh, maybe moving back down there cause there's also a lot of people who [are migrating] back south. Are you	410.3439
300	ROC_se0_ag2_f_04	408.4481	[Right.]	408.8311
301	ROC_int_01	410.9159	thinking [of that, or-]	412.2282
302	ROC_se0_ag2_f_04	411.5805	[Um],	412.1714
303	ROC_se0_ag2_f_04	412.4031	Southern weather does not appeal to me in that way. If I move anywhere, I wanna go to Toronto. <laugh>	416.8619
304	ROC_int_01	417.3063	[<laugh>]	417.6561
305	ROC_se0_ag2_f_04	417.4954	[Um],	418.1431
306	ROC_se0_ag2_f_04	418.4645	but I do wanna a- we have a lot of family now. My husband's family's from South Carolina, and [they]	422.0874
307	ROC_int_01	421.9007	[Okay.]	422.1796
308	ROC_se0_ag2_f_04	422.1938	got strong	423.1172
309	ROC_se0_ag2_f_04	423.1172	(pause 0.11)	423.2314
310	ROC_se0_ag2_f_04	423.2314	for real /Southe-/ like his mother	424.9231
311	ROC_se0_ag2_f_04	424.9231	(pause 0.38)	425.3060
312	ROC_se0_ag2_f_04	425.3060	and his father are like first generation. They moved here in their late twenties	428.0413
313	ROC_se0_ag2_f_04	428.0413	(pause 0.38)	428.4242
314	ROC_se0_ag2_f_04	428.4242	but, um,	429.4879
315	ROC_se0_ag2_f_04	429.4879	(pause 0.12)	429.6089
316	ROC_se0_ag2_f_04	429.6089	you know, definitely could see myself visiting, probably wouldn't wanna go any, uh,	432.8377
317	ROC_se0_ag2_f_04	432.8377	(pause 0.64)	433.4734
318	ROC_se0_ag2_f_04	433.4734	any farther than Virginia	434.8907
319	ROC_se0_ag2_f_04	434.8907	(pause 0.18)	435.0727
320	ROC_se0_ag2_f_04	435.0727	c- weather. I'm not interested in sliding of the side of a- of the land or anything.	439.1370
321	ROC_se0_ag2_f_04	439.1370	(pause 0.47)	439.6050
322	ROC_se0_ag2_f_04	439.6050	Um, but really I'm interested in South /Cariol-/	441.7040
323	ROC_se0_ag2_f_04	441.7040	(pause 0.12)	441.8234
324	ROC_se0_ag2_f_04	441.8234	Sou- South Carolinian culture,	443.3358
325	ROC_se0_ag2_f_04	443.3358	(pause 0.46)	443.7944
326	ROC_se0_ag2_f_04	443.7944	um, because of my husband's family strong, uh, background. So for my children,	447.6528
327	ROC_se0_ag2_f_04	447.6528	(pause 0.38)	448.0310
328	ROC_se0_ag2_f_04	448.0310	we've never been to South Carolina.	449.5048
329	ROC_se0_ag2_f_04	449.5048	(pause 0.13)	449.6372
330	ROC_se0_ag2_f_04	449.6372	Um,	450.2376
331	ROC_se0_ag2_f_04	450.2376	(pause 0.24)	450.4739
332	ROC_se0_ag2_f_04	450.4739	but I'm really interested in Geechee and Gullah culture, and I- something I	453.3806
333	ROC_se0_ag2_f_04	453.3806	(pause 0.27)	453.6500
334	ROC_se0_ag2_f_04	453.6500	focus on in my classrooms and,	455.3756
335	ROC_se0_ag2_f_04	455.3756	(pause 0.40)	455.7774
336	ROC_se0_ag2_f_04	455.7774	um, and my children's, uh, experiences as they've growing up, and I just-	459.6453
337	ROC_se0_ag2_f_04	459.6453	(pause 0.24)	459.8864
338	ROC_se0_ag2_f_04	459.8864	I really could see myself visiting South Carolina on a more regular basis.	463.5672
339	ROC_int_01	463.7657	Mm.	464.1723
340	ROC_int_01	464.1723	(pause 0.22)	464.3913
341	ROC_int_01	464.3913	And does, uh, your husband like have some of the language [of-]	468.7115
342	ROC_se0_ag2_f_04	468.2624	[Oh.]	468.8864
343	ROC_int_01	469.0188	yeah.	469.3166
344	ROC_se0_ag2_f_04	469.6787	I tease him	470.3925
345	ROC_se0_ag2_f_04	470.3925	(pause 0.15)	470.5391
346	ROC_se0_ag2_f_04	470.5391	that he should have, uh, when I first met him,	472.9454
347	ROC_se0_ag2_f_04	472.9454	(pause 0.58)	473.5268
348	ROC_se0_ag2_f_04	473.5268	I thought his family was West Indian cause, you know, I wasn't sophisticated enough to be able to tell dialects at that time, and	479.1392
349	ROC_se0_ag2_f_04	479.1392	(pause 0.25)	479.3897
350	ROC_se0_ag2_f_04	479.3897	I only knew Florida and Georgia,	480.7190
351	ROC_se0_ag2_f_04	480.7190	(pause 0.31)	481.0310
352	ROC_se0_ag2_f_04	481.0310	and that's a very different sounding, um, tone.	483.4089
353	ROC_se0_ag2_f_04	483.4089	(pause 0.40)	483.8108
354	ROC_se0_ag2_f_04	483.8108	So when I first heard his mother, and his- her- his uncle speak,	487.2248
355	ROC_se0_ag2_f_04	487.2248	(pause 0.41)	487.6361
356	ROC_se0_ag2_f_04	487.6361	and she would say things, and I was like, is his mother West Indian?	490.5104
357	ROC_se0_ag2_f_04	490.5104	(pause 0.43)	490.9359
358	ROC_se0_ag2_f_04	490.9359	And then I found out they're from South Carolina,	492.8183
359	ROC_se0_ag2_f_04	492.8183	(pause 0.37)	493.1870
360	ROC_se0_ag2_f_04	493.1870	and then just like Daughters of the Dust and,	495.2198
361	ROC_se0_ag2_f_04	495.2198	(pause 0.32)	495.5366
362	ROC_se0_ag2_f_04	495.5366	um, Mama Day, and reading about the, ugh-	498.2265
