Line	Spkr	StTime	Content	EnTime
139	VLD_int_01	206.7730	So, tell me about. I'm gonna close the door just cause the wind-chimes are a little loud. Hopefully that'll cut some of it.	212.5398
140	VLD_int_01	212.5398	(pause 5.17)	217.7098
141	VLD_int_01	217.7098	Mm. Not really.	218.5958
142	VLD_int_01	218.5958	(pause 0.69)	219.2812
143	VLD_int_01	219.2812	So, tell me a little bit about	220.6929
144	VLD_int_01	220.6929	(pause 1.02)	221.7095
145	VLD_int_01	221.7095	your childhood home.	223.0990
146	VLD_int_01	223.0990	(pause 0.88)	223.9756
147	VLD_int_01	223.9756	That was Hudson Docket?	225.0341
148	VLD_se0_ag4_m_02	225.7662	No. Well, uh. W- Actually,	227.5423
149	VLD_se0_ag4_m_02	227.5423	(pause 0.91)	228.4562
150	VLD_se0_ag4_m_02	228.4562	when I was born, I was born in Hudson Docket.	231.0773
151	VLD_se0_ag4_m_02	231.0773	(pause 0.47)	231.5438
152	VLD_se0_ag4_m_02	231.5438	/Well man/, my	232.5368
153	VLD_se0_ag4_m_02	232.5368	(pause 0.14)	232.6720
154	VLD_se0_ag4_m_02	232.6720	parents	233.2969
155	VLD_se0_ag4_m_02	233.2969	(pause 1.32)	234.6209
156	VLD_se0_ag4_m_02	234.6209	lost some- lost a kid. So,	236.3648
157	VLD_se0_ag4_m_02	236.3648	(pause 0.80)	237.1622
158	VLD_se0_ag4_m_02	237.1622	my mother,	237.8477
159	VLD_se0_ag4_m_02	237.8477	(pause 0.23)	238.0761
160	VLD_se0_ag4_m_02	238.0761	okay. My	238.5937
161	VLD_se0_ag4_m_02	238.5937	(pause 0.41)	239.0041
162	VLD_se0_ag4_m_02	239.0041	biological parents,	240.4142
163	VLD_int_01	240.5495	Mm-hm.	240.8572
164	VLD_se0_ag4_m_02	242.4927	uh, she couldn't have me out there in Hudson Docket.	245.1553
165	VLD_se0_ag4_m_02	245.1553	(pause 2.16)	247.3142
166	VLD_se0_ag4_m_02	247.3142	And I think I got them right. Biological is what? The, [uh-]	250.2460
167	VLD_int_01	249.8939	[Mm-hm.]	250.1247
168	VLD_se0_ag4_m_02	250.5025	Which parents are that? That's the one that	251.8733
169	VLD_se0_ag4_m_02	251.8733	(pause 0.73)	252.6054
170	VLD_se0_ag4_m_02	252.6054	birthed me?	253.1044
171	VLD_int_01	253.1044	Bi- birthed y- mm-hm.	253.9204
172	VLD_se0_ag4_m_02	254.0638	Okay.	254.3295
173	VLD_se0_ag4_m_02	254.3295	(pause 0.30)	254.6326
174	VLD_se0_ag4_m_02	254.6326	Yeah. She couldn't have me out there in-	255.9849
175	VLD_se0_ag4_m_02	255.9849	(pause 0.13)	256.1108
176	VLD_se0_ag4_m_02	256.1108	in Hudson Docket. So, and then my	257.6728
177	VLD_se0_ag4_m_02	257.6728	(pause 0.52)	258.1904
178	VLD_se0_ag4_m_02	258.1904	adopted parent,	259.0251
179	VLD_se0_ag4_m_02	259.0251	(pause 0.80)	259.8271
180	VLD_se0_ag4_m_02	259.8271	they had just lost some ki-	260.9450
181	VLD_se0_ag4_m_02	260.9450	(pause 0.25)	261.1968
182	VLD_se0_ag4_m_02	261.1968	a ch- a child,	262.1387
183	VLD_se0_ag4_m_02	262.1387	(pause 0.57)	262.7096
184	VLD_se0_ag4_m_02	262.7096	and so my mom still	264.2510
185	VLD_se0_ag4_m_02	264.2510	(pause 0.56)	264.8153
186	VLD_se0_ag4_m_02	264.8153	breast fed, you know,	265.8924
187	VLD_se0_ag4_m_02	265.8924	(pause 0.23)	266.1255
188	VLD_se0_ag4_m_02	266.1255	fi- for the milk.	267.0011
189	VLD_se0_ag4_m_02	267.0011	(pause 0.59)	267.5933
190	VLD_se0_ag4_m_02	267.5933	And they was all friends, so	268.9362
191	VLD_se0_ag4_m_02	268.9362	(pause 0.46)	269.3931
192	VLD_se0_ag4_m_02	269.3931	they adopted me.	270.0599
193	VLD_int_01	270.7081	Hm.	271.0018
194	VLD_se0_ag4_m_02	271.2117	So, they go- had got me. I didn't find out about until way- tw- when I was twenty-one. But, anyway.	275.3605
195	VLD_se0_ag4_m_02	275.3605	(pause 0.97)	276.3257
196	VLD_se0_ag4_m_02	276.3257	I was raised in a good family.	277.4914
197	VLD_se0_ag4_m_02	277.4914	(pause 1.36)	278.8530
198	VLD_se0_ag4_m_02	278.8530	And they came and picked me up from Hudson Docket, and	281.4118
199	VLD_se0_ag4_m_02	281.4118	(pause 0.48)	281.8874
200	VLD_se0_ag4_m_02	281.8874	I was raised on /RD-ADDRESS-2/ Street,	283.3702
201	VLD_se0_ag4_m_02	283.3702	(pause 0.86)	284.2282
202	VLD_se0_ag4_m_02	284.2282	over there in Little Miami.	285.1668
203	VLD_se0_ag4_m_02	285.1668	(pause 1.47)	286.6377
204	VLD_se0_ag4_m_02	286.6377	South Side.	287.3232
205	VLD_se0_ag4_m_02	287.3232	(pause 1.32)	288.6475
206	VLD_se0_ag4_m_02	288.6475	And I was raised in a good family. So.	290.6618
207	VLD_int_01	292.5491	Tell me about your house.	293.5517
208	VLD_se0_ag4_m_02	293.9294	No-	294.3304
209	VLD_se0_ag4_m_02	294.3304	(pause 0.43)	294.7594
210	VLD_se0_ag4_m_02	294.7594	[Well.]	295.0307
211	VLD_int_01	294.7594	[If you] remember it.	295.4401
212	VLD_se0_ag4_m_02	295.7013	Dad was in the military.	296.9801
213	VLD_se0_ag4_m_02	296.9801	(pause 1.53)	298.5065
214	VLD_se0_ag4_m_02	298.5065	And we did a lot of traveling.	300.0972
215	VLD_se0_ag4_m_02	300.0972	(pause 0.33)	300.4283
216	VLD_se0_ag4_m_02	300.4283	when I was small, so. But the house.	302.3727
217	VLD_se0_ag4_m_02	302.3727	(pause 0.37)	302.7458
218	VLD_se0_ag4_m_02	302.7458	The house is nice, i- w- we had- I had my own room.	305.6916
219	VLD_se0_ag4_m_02	305.6916	(pause 1.04)	306.7360
220	VLD_se0_ag4_m_02	306.7360	And then after /there/- mama done had me and I was coming up, she started having kids.	310.6750
221	VLD_se0_ag4_m_02	310.6750	(pause 1.42)	312.0972
222	VLD_se0_ag4_m_02	312.0972	And so the house was nice	313.4541
223	VLD_se0_ag4_m_02	313.4541	(pause 0.50)	313.9531
224	VLD_se0_ag4_m_02	313.9531	three be- two bedroom.	315.2715
225	VLD_se0_ag4_m_02	315.2715	(pause 1.12)	316.3906
226	VLD_se0_ag4_m_02	316.3906	We added onto it later on, so.	318.5262
227	VLD_se0_ag4_m_02	318.5262	(pause 0.88)	319.4075
228	VLD_se0_ag4_m_02	319.4075	It was nice. I had a nice childhood.	320.9416
229	VLD_se0_ag4_m_02	320.9416	(pause 0.59)	321.5326
230	VLD_se0_ag4_m_02	321.5326	I was blessed.	322.3253
231	VLD_int_01	322.3673	Were there a lot of kids in the neighborhood?	323.7568
232	VLD_se0_ag4_m_02	324.0879	Oh yeah.	324.7687
233	VLD_se0_ag4_m_02	324.7687	(pause 0.14)	324.9132
234	VLD_se0_ag4_m_02	324.9132	Yeah, we had plenty kids. We- we always had the street.	327.5034
235	VLD_se0_ag4_m_02	327.5034	(pause 0.55)	328.0494
236	VLD_se0_ag4_m_02	328.0494	It was just the neighborhood was just so nice that you could go to bed with the d- with the doors open at night.	331.9383
237	VLD_se0_ag4_m_02	331.9383	(pause 0.89)	332.8277
238	VLD_se0_ag4_m_02	332.8277	And the kids would all play together,	334.5716
239	VLD_se0_ag4_m_02	334.5716	(pause 0.61)	335.1825
240	VLD_se0_ag4_m_02	335.1825	everybody stuck together. South side.	337.0476
241	VLD_se0_ag4_m_02	337.0476	(pause 0.62)	337.6725
242	VLD_se0_ag4_m_02	337.6725	Little Miami.	338.3428
243	VLD_int_01	338.9536	Why is it called Little Miami?	340.0401
244	VLD_se0_ag4_m_02	340.7162	Because it was just, uh,	342.4601
245	VLD_se0_ag4_m_02	342.4601	(pause 0.22)	342.6793
246	VLD_se0_ag4_m_02	342.6793	the history is the like,	343.8566
247	VLD_se0_ag4_m_02	343.8566	(pause 0.48)	344.3381
248	VLD_se0_ag4_m_02	344.3381	Miami was so nice back then.	346.1753
249	VLD_int_01	346.2732	Mm-hm.	346.6183
250	VLD_se0_ag4_m_02	347.0146	And	347.5322
251	VLD_se0_ag4_m_02	347.5322	(pause 0.20)	347.7327
252	VLD_se0_ag4_m_02	347.7327	our neighborhood was just real nice, like Miami was just	349.9196
253	VLD_se0_ag4_m_02	349.9196	(pause 0.46)	350.3754
254	VLD_se0_ag4_m_02	350.3754	laid back, cool back then, of course, it's crazy now. But,	353.2011
255	VLD_se0_ag4_m_02	353.2011	(pause 0.67)	353.8726
256	VLD_se0_ag4_m_02	353.8726	back then, they just called it Little Miami.	355.4953
257	VLD_int_01	355.5559	Now, where is this? Like I don't-	356.9256
258	VLD_int_01	356.9256	(pause 0.09)	357.0142
259	VLD_int_01	357.0142	I don't know the n- I- I've never heard. So, I don't know the neighborhood. [Where, what part] and area?	361.0989
260	VLD_se0_ag4_m_02	359.7280	[It's on-]	360.3109
261	VLD_se0_ag4_m_02	361.2155	On the south side of town, by, they called it,	363.4339
262	VLD_se0_ag4_m_02	363.4339	(pause 0.25)	363.6857
263	VLD_se0_ag4_m_02	363.6857	the club used to be Fifth Inn,	365.1125
264	VLD_se0_ag4_m_02	365.1125	(pause 1.25)	366.3622
265	VLD_se0_ag4_m_02	366.3622	and	366.9544
266	VLD_se0_ag4_m_02	366.9544	(pause 0.33)	367.2808
267	VLD_se0_ag4_m_02	367.2808	uh,	367.6678
268	VLD_se0_ag4_m_02	367.6678	(pause 0.14)	367.8077
269	VLD_se0_ag4_m_02	367.8077	Lake Park Road.	368.9256
270	VLD_int_01	368.9256	Mm-hm.	369.3406
271	VLD_se0_ag4_m_02	369.4432	Yeah, li- down that way, going towards the school, uh,	372.4928
272	VLD_se0_ag4_m_02	372.4928	(pause 1.18)	373.6760
273	VLD_se0_ag4_m_02	373.6760	Uh, south side- uh, Southeast Elementary, over in that way.	376.3758
274	VLD_se0_ag4_m_02	376.3758	(pause 1.61)	377.9845
275	VLD_se0_ag4_m_02	377.9845	So, it's on that side of town.	379.4160
276	VLD_se0_ag4_m_02	379.4160	(pause 0.25)	379.6678
277	VLD_se0_ag4_m_02	379.6678	Okay.	380.0595
278	VLD_se0_ag4_m_02	380.0595	(pause 1.73)	381.7929
279	VLD_se0_ag4_m_02	381.7929	And what is that? Troup Street?	383.3084
280	VLD_se0_ag4_m_02	383.3084	(pause 1.12)	384.4275
281	VLD_se0_ag4_m_02	384.4275	Or /wrong/ side-	385.5792
282	VLD_se0_ag4_m_02	385.5792	(pause 0.54)	386.1190
283	VLD_se0_ag4_m_02	386.1190	Church's?	386.8277
284	VLD_se0_ag4_m_02	386.8277	(pause 1.25)	388.0774
285	VLD_se0_ag4_m_02	388.0774	Yeah.	388.3758
286	VLD_se0_ag4_m_02	388.3758	(pause 0.74)	389.1172
287	VLD_se0_ag4_m_02	389.1172	It's	389.3270
288	VLD_se0_ag4_m_02	389.3270	(pause 0.12)	389.4436
289	VLD_se0_ag4_m_02	389.4436	Troup Street. It runs down to the south, to the old	392.2621
290	VLD_se0_ag4_m_02	392.2621	(pause 1.43)	393.6884
291	VLD_se0_ag4_m_02	393.6884	Lomax Pine Middle School.	395.1474
292	VLD_se0_ag4_m_02	395.1474	(pause 0.21)	395.3572
293	VLD_se0_ag4_m_02	395.3572	<ts> That area was Little Miami.	397.1058
294	VLD_int_01	397.1493	Mm-hm.	397.4278
295	VLD_int_01	397.4278	(pause 0.14)	397.5628
296	VLD_int_01	397.5628	Okay.	397.9778
297	VLD_se0_ag4_m_02	398.6567	Alright.	399.0437
298	VLD_int_01	399.4307	Like where Harrington's is? The funeral home and stuff?	401.6410
299	VLD_int_01	401.6410	(pause 0.56)	402.2052
300	VLD_int_01	402.2052	Or past that?	402.7647
301	VLD_se0_ag4_m_02	402.7694	<ts> It's past that.	403.7159
302	VLD_int_01	403.7159	Past that. Okay.	404.3516
303	VLD_se0_ag4_m_02	404.4340	Come on down. Yeah. Yeah.	405.5660
304	VLD_se0_ag4_m_02	405.5660	(pause 0.15)	405.7198
305	VLD_se0_ag4_m_02	405.7198	In that area	406.5778
306	VLD_se0_ag4_m_02	406.5778	(pause 0.81)	407.3892
307	VLD_se0_ag4_m_02	407.3892	to Forty-one.	408.2993
308	VLD_int_01	408.4896	Mm-hm.	408.8486
309	VLD_se0_ag4_m_02	410.4713	And Eighty-four, yeah.	411.6825
310	VLD_se0_ag4_m_02	411.6825	(pause 0.19)	411.8691
311	VLD_se0_ag4_m_02	411.8691	Coming up in that area, where the tobacco warehouses used to be.	414.1912
312	VLD_se0_ag4_m_02	414.1912	(pause 0.21)	414.4003
313	VLD_se0_ag4_m_02	414.4003	Excuse me.	414.8813
314	VLD_se0_ag4_m_02	414.8813	(pause 0.33)	415.2123
315	VLD_se0_ag4_m_02	415.2123	All up in there.	415.8791
316	VLD_int_01	416.9843	So, tell me what you used	418.1162
317	VLD_int_01	418.1162	(pause 0.15)	418.2654
318	VLD_int_01	418.2654	di-	418.4426
319	VLD_int_01	418.4426	(pause 0.20)	418.6384
320	VLD_int_01	418.6384	y'all were always ou- did you stay outside, right?	420.4803
321	VLD_int_01	420.4803	(pause 0.10)	420.5782
322	VLD_int_01	420.5782	Like when you were [young, you had to play outside.]	422.4527
323	VLD_se0_ag4_m_02	421.1937	[Oh yeah.]	422.1501
324	VLD_se0_ag4_m_02	422.7587	Yes, yes. Lord, [yes.]	424.1995
325	VLD_int_01	423.8405	[What'd] y'all do outside?	424.8290
326	VLD_se0_ag4_m_02	424.9596	Uh, we got to school. When we get out of school, you come home.	427.8552
327	VLD_se0_ag4_m_02	427.8552	(pause 1.50)	429.3555
328	VLD_se0_ag4_m_02	429.3555	And	429.8358
329	VLD_se0_ag4_m_02	429.8358	(pause 0.21)	430.0410
330	VLD_se0_ag4_m_02	430.0410	you got your homework, do what you have- got to do, and then you go	432.6522
331	VLD_se0_ag4_m_02	432.6522	(pause 0.78)	433.4309
332	VLD_se0_ag4_m_02	433.4309	outside with the other fellas and stuff and-	435.2832
333	VLD_se0_ag4_m_02	435.2832	(pause 0.37)	435.6563
334	VLD_se0_ag4_m_02	435.6563	oh man, we had a-	436.6588
335	VLD_se0_ag4_m_02	436.6588	(pause 0.32)	436.9759
336	VLD_se0_ag4_m_02	436.9759	we- we was like,	437.9131
337	VLD_se0_ag4_m_02	437.9131	(pause 1.22)	439.1348
338	VLD_se0_ag4_m_02	439.1348	we'd go out there, we had a little	440.4579
339	VLD_se0_ag4_m_02	440.4579	(pause 0.40)	440.8542
340	VLD_se0_ag4_m_02	440.8542	wooded area, we called it little jungle.	442.6401
341	VLD_se0_ag4_m_02	442.6401	(pause 1.21)	443.8525
342	VLD_se0_ag4_m_02	443.8525	And we used to make bow and arrows,	445.5498
343	VLD_se0_ag4_m_02	445.5498	(pause 0.64)	446.1886
344	VLD_se0_ag4_m_02	446.1886	sling shots,	447.4034
345	VLD_se0_ag4_m_02	447.4034	(pause 0.86)	448.2660
346	VLD_se0_ag4_m_02	448.2660	man, we had a nice childhood. We- we- like, if we was in the wilderness,	451.4321
347	VLD_se0_ag4_m_02	451.4321	(pause 0.39)	451.8256
348	VLD_se0_ag4_m_02	451.8256	<ts> we were gonna survive.	452.7768
349	VLD_int_01	453.3410	[<laugh>]	455.1044
350	VLD_se0_ag4_m_02	453.9480	[I'm serious. We-]	454.9085
351	VLD_se0_ag4_m_02	455.2862	we went fishing (laughing)	456.3167
352	VLD_se0_ag4_m_02	456.3167	(pause 0.07)	456.3913
353	VLD_se0_ag4_m_02	456.3913	in the canal, caught- and caught fish.	458.4150
354	VLD_se0_ag4_m_02	458.4150	(pause 1.23)	459.6402
355	VLD_se0_ag4_m_02	459.6402	And so, and then after that, when it start getting dark, you know, then you-	462.8017
356	VLD_se0_ag4_m_02	462.8017	(pause 0.37)	463.1747
357	VLD_se0_ag4_m_02	463.1747	Your parent, you can hear your parent, you can smell the food. They already cooking the stuff, when they're getting ready for us to come in and bathe and all this and eat.	468.4146
358	VLD_se0_ag4_m_02	468.4146	(pause 0.99)	469.4078
359	VLD_se0_ag4_m_02	469.4078	And if it getting too late, you can hear them. They come out the door, they'll call out your name.	472.3396
360	VLD_se0_ag4_m_02	472.3396	(pause 0.79)	473.1277
361	VLD_se0_ag4_m_02	473.1277	/RD-NAME-2/!	474.0742
362	VLD_se0_ag4_m_02	474.0742	(pause 0.88)	474.9509
363	VLD_se0_ag4_m_02	474.9509	/RD-NAME-1/!	475.7202
364	VLD_se0_ag4_m_02	475.7202	(pause 0.48)	476.2005
365	VLD_se0_ag4_m_02	476.2005	Y'all come home. (laughing)	477.4729
366	VLD_int_01	477.5059	Mm.	477.6861
367	VLD_se0_ag4_m_02	478.8162	And we come out the woods, go home, and- and shoot.	481.3342
368	VLD_se0_ag4_m_02	481.3342	(pause 0.89)	482.2201
369	VLD_se0_ag4_m_02	482.2201	And go home, bathe up, eat and	483.7262
370	VLD_se0_ag4_m_02	483.7262	(pause 0.14)	483.8708
371	VLD_se0_ag4_m_02	483.8708	get ready for school the next day.	484.9841
372	VLD_int_01	485.4458	So, you said they started having kids, so you have some brothers and sisters?	488.6743
373	VLD_se0_ag4_m_02	488.8888	Oh yeah.	489.2991
374	VLD_se0_ag4_m_02	489.2991	(pause 0.15)	489.4530
375	VLD_se0_ag4_m_02	489.4530	I got,	489.8820
376	VLD_se0_ag4_m_02	489.8820	(pause 0.16)	490.0405
377	VLD_se0_ag4_m_02	490.0405	uh,	490.3995
378	VLD_se0_ag4_m_02	490.3995	(pause 1.15)	491.5513
379	VLD_se0_ag4_m_02	491.5513	four brothers and two sisters.	492.8058
380	VLD_int_01	493.3354	But you're the oldest?	494.2073
381	VLD_se0_ag4_m_02	494.3239	I am the oldest.	495.1166
382	VLD_int_01	495.6761	Um.	496.3091
383	VLD_int_01	496.3091	(pause 0.33)	496.6355
384	VLD_int_01	496.6355	So, what it- was it like being the oldest? Did you have to babysit? Did you have to-	500.5617
385	VLD_se0_ag4_m_02	501.6151	Well, we all took care of each other.	503.2930
386	VLD_int_01	503.2604	[Mm.]	503.5588
387	VLD_se0_ag4_m_02	503.4282	[Yeah.]	503.8106
388	VLD_se0_ag4_m_02	504.3188	Um, mama, like I said, she was a house wife.	506.1933
389	VLD_se0_ag4_m_02	506.1933	(pause 0.63)	506.8275
390	VLD_se0_ag4_m_02	506.8275	So, basically, she took care of everything, but	509.1485
391	VLD_se0_ag4_m_02	509.1485	(pause 1.08)	510.2256
392	VLD_se0_ag4_m_02	510.2256	we all just	510.9064
