Line	Spkr	StTime	Content	EnTime
93	ROC_se0_ag1_m_02	109.3248	(pause 0.56)	109.8843
94	ROC_se0_ag1_m_02	109.8843	like fifteen years old, sixteen years old.	112.1476
95	ROC_int_01	112.8676	Mm.	113.0569
96	ROC_int_01	113.0569	(pause 1.15)	114.2086
97	ROC_int_01	114.2086	Okay, what was that neighborhood like? Or how would you describe it for somebody who maybe wasn't from Rochester?	119.1688
98	ROC_se0_ag1_m_02	119.5956	Um,	120.1154
99	ROC_se0_ag1_m_02	120.1154	(pause 0.55)	120.6681
100	ROC_se0_ag1_m_02	120.6681	it had its ups and downs.	122.1415
101	ROC_se0_ag1_m_02	122.1415	(pause 0.46)	122.6032
102	ROC_se0_ag1_m_02	122.6032	It was a up because like, most people in those projects	125.0623
103	ROC_se0_ag1_m_02	125.0623	(pause 0.17)	125.2301
104	ROC_se0_ag1_m_02	125.2301	been living there for a real long time.	126.8406
105	ROC_se0_ag1_m_02	126.8406	(pause 0.47)	127.3138
106	ROC_se0_ag1_m_02	127.3138	And like, I was the project baby, so I was like the little baby that ran around with his diaper on that everybody, like, try to play with and take care of.	132.5783
107	ROC_se0_ag1_m_02	132.5783	(pause 0.37)	132.9454
108	ROC_se0_ag1_m_02	132.9454	So like we all- i- it was like one big family, you know.	135.0997
109	ROC_se0_ag1_m_02	135.0997	(pause 0.74)	135.8446
110	ROC_se0_ag1_m_02	135.8446	But then at the same time,	136.9031
111	ROC_se0_ag1_m_02	136.9031	(pause 0.58)	137.4790
112	ROC_se0_ag1_m_02	137.4790	you had those street dudes	139.1064
113	ROC_se0_ag1_m_02	139.1064	(pause 0.13)	139.2369
114	ROC_se0_ag1_m_02	139.2369	that lived in the projects too.	140.3629
115	ROC_se0_ag1_m_02	140.3629	(pause 0.47)	140.8287
116	ROC_se0_ag1_m_02	140.8287	And	141.0712
117	ROC_se0_ag1_m_02	141.0712	(pause 0.14)	141.2158
118	ROC_se0_ag1_m_02	141.2158	when they used to go at it,	142.3675
119	ROC_se0_ag1_m_02	142.3675	(pause 0.25)	142.6193
120	ROC_se0_ag1_m_02	142.6193	you know what I mean, stuff got dangerous at the same time, you know.	144.9776
121	ROC_se0_ag1_m_02	144.9776	(pause 0.40)	145.3739
122	ROC_se0_ag1_m_02	145.3739	But as a child,	146.2925
123	ROC_se0_ag1_m_02	146.2925	(pause 0.28)	146.5723
124	ROC_se0_ag1_m_02	146.5723	you don't really know what danger is, you know.	148.3069
125	ROC_se0_ag1_m_02	148.3069	(pause 0.08)	148.3861
126	ROC_se0_ag1_m_02	148.3861	So,	148.7545
127	ROC_se0_ag1_m_02	148.7545	(pause 0.35)	149.1028
128	ROC_se0_ag1_m_02	149.1028	it take me to be older to be like,	150.4690
129	ROC_se0_ag1_m_02	150.4690	(pause 0.20)	150.6695
130	ROC_se0_ag1_m_02	150.6695	okay,	151.1964
131	ROC_se0_ag1_m_02	151.1964	(pause 0.23)	151.4237
132	ROC_se0_ag1_m_02	151.4237	like	151.6243
133	ROC_se0_ag1_m_02	151.6243	(pause 0.14)	151.7641
134	ROC_se0_ag1_m_02	151.7641	our project was really dangerous,	153.4708
135	ROC_se0_ag1_m_02	153.4708	(pause 0.10)	153.5733
136	ROC_se0_ag1_m_02	153.5733	but	153.8578
137	ROC_se0_ag1_m_02	153.8578	(pause 0.26)	154.1142
138	ROC_se0_ag1_m_02	154.1142	to us kids, it was awesome, like	155.6716
139	ROC_se0_ag1_m_02	155.6716	(pause 0.14)	155.8162
140	ROC_se0_ag1_m_02	155.8162	Big Wheels	156.7365
141	ROC_se0_ag1_m_02	156.7365	(pause 0.28)	157.0154
142	ROC_se0_ag1_m_02	157.0154	had my little electric, like, monster truck.	158.9540
143	ROC_se0_ag1_m_02	158.9540	(pause 0.44)	159.3897
144	ROC_se0_ag1_m_02	159.3897	It was awesome.	159.9285
145	ROC_int_01	160.4051	Yeah.	160.7408
146	ROC_int_01	160.7408	(pause 0.31)	161.0532
147	ROC_int_01	161.0532	[And], um, who were your friends in the neighborhood?	163.7810
148	ROC_se0_ag1_m_02	161.0719	[Yeah.]	161.4589
149	ROC_se0_ag1_m_02	164.4199	Well one friend that I still have,	165.8933
150	ROC_se0_ag1_m_02	165.8933	(pause 0.28)	166.1702
151	ROC_se0_ag1_m_02	166.1702	his name /RD-NAME-2/.	166.9955
152	ROC_se0_ag1_m_02	166.9955	(pause 1.10)	168.0966
153	ROC_se0_ag1_m_02	168.0966	Me /and him/ been friends	168.9382
154	ROC_se0_ag1_m_02	168.9382	(pause 0.09)	169.0268
155	ROC_se0_ag1_m_02	169.0268	ever since babies, cause our moms were friends.	170.9281
156	ROC_se0_ag1_m_02	170.9281	(pause 0.68)	171.6095
157	ROC_se0_ag1_m_02	171.6095	Um,	172.4367
158	ROC_se0_ag1_m_02	172.4367	(pause 1.11)	173.5465
159	ROC_se0_ag1_m_02	173.5465	he was like the chubby fat k- fat dude.	175.5339
160	ROC_se0_ag1_m_02	175.5339	(pause 0.92)	176.4504
161	ROC_se0_ag1_m_02	176.4504	Then he started playing football and slimmed up.	178.0591
162	ROC_se0_ag1_m_02	178.0591	(pause 0.49)	178.5526
163	ROC_se0_ag1_m_02	178.5526	It was a dude named /RD-NAME-2/.	179.6684
164	ROC_se0_ag1_m_02	179.6684	(pause 0.15)	179.8170
165	ROC_se0_ag1_m_02	179.8170	He was a older dude.	180.7753
166	ROC_se0_ag1_m_02	180.7753	(pause 0.49)	181.2625
167	ROC_se0_ag1_m_02	181.2625	Like probably like four years older than us.	182.8847
168	ROC_se0_ag1_m_02	182.8847	(pause 0.13)	183.0146
169	ROC_se0_ag1_m_02	183.0146	And we all like looked up to him cause he was like the- like the East	185.3414
170	ROC_se0_ag1_m_02	185.3414	(pause 0.16)	185.4988
171	ROC_se0_ag1_m_02	185.4988	High School football player.	186.9059
172	ROC_se0_ag1_m_02	186.9059	(pause 0.90)	187.8011
173	ROC_se0_ag1_m_02	187.8011	And like,	188.2599
174	ROC_se0_ag1_m_02	188.2599	(pause 0.18)	188.4364
175	ROC_se0_ag1_m_02	188.4364	he used to train us out in the field, and we used to like, play like-	190.8245
176	ROC_se0_ag1_m_02	190.8245	(pause 0.24)	191.0669
177	ROC_se0_ag1_m_02	191.0669	like t- like shoot 'em up, bust 'em up, like basically like football- freehand football.	194.5146
178	ROC_se0_ag1_m_02	194.5146	(pause 0.95)	195.4622
179	ROC_se0_ag1_m_02	195.4622	Yeah.	195.8703
180	ROC_se0_ag1_m_02	195.8703	(pause 0.35)	196.2200
181	ROC_se0_ag1_m_02	196.2200	I had some pretty cool friends on /RD-ADDRESS-1/ Court.	197.7821
182	ROC_int_01	198.2015	Yeah.	198.6211
183	ROC_se0_ag1_m_02	198.6678	It was cool.	199.2273
184	ROC_int_01	199.3439	And what was like the thing to do? Like, what did y'all get into?	202.4342
185	ROC_se0_ag1_m_02	203.4496	Um, we woke up every day	204.8848
186	ROC_se0_ag1_m_02	204.8848	(pause 0.76)	205.6448
187	ROC_se0_ag1_m_02	205.6448	and we went outside.	206.7556
188	ROC_se0_ag1_m_02	206.7556	(pause 0.67)	207.4296
189	ROC_se0_ag1_m_02	207.4296	You know, probably just normal stuff cause like we had like a square in the projects.	210.5203
190	ROC_se0_ag1_m_02	210.5203	(pause 0.24)	210.7581
191	ROC_se0_ag1_m_02	210.7581	So we'd just like ride our bicycle in that like circle a lot.	213.1100
192	ROC_se0_ag1_m_02	213.1100	(pause 0.59)	213.6975
193	ROC_se0_ag1_m_02	213.6975	And then	214.2876
194	ROC_se0_ag1_m_02	214.2876	(pause 0.24)	214.5246
195	ROC_se0_ag1_m_02	214.5246	we probably like, all start coming together.	216.2405
196	ROC_se0_ag1_m_02	216.2405	(pause 0.55)	216.7925
197	ROC_se0_ag1_m_02	216.7925	Play shoot 'em up bust 'em up is basically like	218.4385
198	ROC_se0_ag1_m_02	218.4385	(pause 0.60)	219.0354
199	ROC_se0_ag1_m_02	219.0354	no one's on	219.8700
200	ROC_se0_ag1_m_02	219.8700	(pause 0.17)	220.0443
201	ROC_se0_ag1_m_02	220.0443	no one's team. It's kind of like	221.2447
202	ROC_se0_ag1_m_02	221.2447	(pause 0.09)	221.3310
203	ROC_se0_ag1_m_02	221.3310	twenty-one	221.9519
204	ROC_se0_ag1_m_02	221.9519	(pause 0.08)	222.0271
205	ROC_se0_ag1_m_02	222.0271	in basketball.	222.7788
206	ROC_se0_ag1_m_02	222.7788	(pause 0.54)	223.3201
207	ROC_se0_ag1_m_02	223.3201	Everyone against everyone.	224.5978
208	ROC_se0_ag1_m_02	224.5978	(pause 0.09)	224.6910
209	ROC_se0_ag1_m_02	224.6910	And you just get a football, you just keep doing touchdowns.	226.8692
210	ROC_se0_ag1_m_02	226.8692	(pause 0.61)	227.4766
211	ROC_se0_ag1_m_02	227.4766	And then w- we probably split up into teams, play a round of that.	229.9946
212	ROC_se0_ag1_m_02	229.9946	(pause 0.71)	230.7021
213	ROC_se0_ag1_m_02	230.7021	And then like we /would/ either play like hide-and-go-seek, or like man hunt or something like that.	234.0081
214	ROC_se0_ag1_m_02	234.0081	(pause 0.66)	234.6720
215	ROC_se0_ag1_m_02	234.6720	A- yeah.	235.2269
216	ROC_se0_ag1_m_02	235.2269	(pause 0.13)	235.3528
217	ROC_se0_ag1_m_02	235.3528	And we used to play that from like	236.4159
218	ROC_se0_ag1_m_02	236.4159	(pause 0.16)	236.5809
219	ROC_se0_ag1_m_02	236.5809	pr- like the projects all the way like to Corn Hill.	238.6092
220	ROC_se0_ag1_m_02	238.6092	(pause 0.61)	239.2154
221	ROC_se0_ag1_m_02	239.2154	So it was dope.	239.9073
222	ROC_se0_ag1_m_02	239.9073	(pause 0.16)	240.0658
223	ROC_se0_ag1_m_02	240.0658	O- or we used to go to Three School	241.3945
224	ROC_se0_ag1_m_02	241.3945	(pause 0.11)	241.5040
225	ROC_se0_ag1_m_02	241.5040	play basketball,	242.4016
226	ROC_se0_ag1_m_02	242.4016	(pause 0.53)	242.9283
227	ROC_se0_ag1_m_02	242.9283	dodgeball	243.6781
228	ROC_se0_ag1_m_02	243.6781	(pause 0.28)	243.9588
229	ROC_se0_ag1_m_02	243.9588	at Three School.	244.6573
230	ROC_se0_ag1_m_02	244.6573	(pause 0.66)	245.3165
231	ROC_se0_ag1_m_02	245.3165	That's like a normal day.	246.3147
232	ROC_se0_ag1_m_02	246.3147	(pause 0.09)	246.4010
233	ROC_se0_ag1_m_02	246.4010	That's when life was good. [<laugh>]	248.2169
234	ROC_int_01	247.7821	[<laugh>]	248.2102
235	ROC_int_01	248.5511	I'm surprised I ain't seen you. You know I went to /RD-SCHOOL-1/ School.	250.9963
236	ROC_se0_ag1_m_02	251.3204	Um, /RD-NAME-2/ seen me all the time.	252.9245
237	ROC_int_01	253.5952	I did not at all, like,	255.3922
238	ROC_se0_ag1_m_02	255.3922	Yeah.	256.0730
239	ROC_int_01	256.0608	that's crazy. You know I went there from like kindergarten to eighth grade, [like.]	259.6465
240	ROC_se0_ag1_m_02	259.2782	[No I didn't] know that.	260.1175
241	ROC_int_01	260.1175	Yeah.	260.4969
242	ROC_se0_ag1_m_02	260.6182	[That's crazy.]	261.2990
243	ROC_int_01	260.6182	[/That whole time./]	261.4762
244	ROC_int_01	262.3412	So what schools did you go to then?	263.8986
245	ROC_se0_ag1_m_02	264.6906	Um, I went to /RD-SCHOOL-3/, /RD-SCHOOL-2/	266.6584
246	ROC_se0_ag1_m_02	266.6584	(pause 0.23)	266.8840
247	ROC_se0_ag1_m_02	266.8840	and the /RD-SCHOOL-3/.	267.6673
248	ROC_int_01	268.2922	Right,	268.6512
249	ROC_int_01	268.6512	(pause 0.23)	268.8797
250	ROC_int_01	268.8797	yeah.	269.2107
251	ROC_int_01	269.2107	(pause 0.31)	269.5232
252	ROC_int_01	269.5232	Um,	270.0827
253	ROC_int_01	270.0827	(pause 0.52)	270.6020
254	ROC_int_01	270.6020	well, what were /RD-SCHOOL-3/ and /RD-SCHOOL-2/ like?	272.6817
255	ROC_se0_ag1_m_02	272.8263	<exhale>	273.1964
256	ROC_se0_ag1_m_02	273.1964	(pause 0.21)	273.4062
257	ROC_se0_ag1_m_02	273.4062	<laugh>	273.6767
258	ROC_se0_ag1_m_02	273.6767	(pause 0.51)	274.1896
259	ROC_se0_ag1_m_02	274.1896	/RD-SCHOOL-3/ was like-	275.7237
260	ROC_se0_ag1_m_02	275.7237	(pause 0.68)	276.4015
261	ROC_se0_ag1_m_02	276.4015	you ever seen the movie High School High?	277.6099
262	ROC_int_01	278.3897	No, I haven't.	279.1777
263	ROC_se0_ag1_m_02	279.1684	What? (whispered)	279.6205
264	ROC_int_01	279.5927	I know.	280.1616
265	ROC_int_01	280.3808	I know. [<laugh>]	281.4561
266	ROC_se0_ag1_m_02	280.9543	[It's a] nineties movie. It's so dope.	282.4354
267	ROC_int_01	283.0695	I gotta put it on the list.	284.2481
268	ROC_se0_ag1_m_02	284.3133	A- but it's like, you know, shoot, at /RD-SCHOOL-3/ I had to be around like-	286.9869
269	ROC_se0_ag1_m_02	286.9869	(pause 0.46)	287.4486
270	ROC_se0_ag1_m_02	287.4486	had to be like fourteen years old,	288.8317
271	ROC_se0_ag1_m_02	288.8317	(pause 0.09)	288.9238
272	ROC_se0_ag1_m_02	288.9238	thirteen,	289.4973
273	ROC_se0_ag1_m_02	289.4973	(pause 0.18)	289.6792
274	ROC_se0_ag1_m_02	289.6792	fourteen years old.	290.7470
275	ROC_se0_ag1_m_02	290.7470	(pause 1.11)	291.8592
276	ROC_se0_ag1_m_02	291.8592	It was- man, school was crazy. Like, there was a lot of gangs in school.	295.6566
277	ROC_se0_ag1_m_02	295.6566	(pause 0.49)	296.1468
278	ROC_se0_ag1_m_02	296.1468	Like, you could walk	297.0048
279	ROC_se0_ag1_m_02	297.0048	(pause 0.15)	297.1540
280	ROC_se0_ag1_m_02	297.1540	up the stairways, kids behind th-	298.8588
281	ROC_se0_ag1_m_02	298.8588	(pause 0.21)	299.0640
282	ROC_se0_ag1_m_02	299.0640	the stairs	299.5442
283	ROC_se0_ag1_m_02	299.5442	(pause 0.16)	299.7063
284	ROC_se0_ag1_m_02	299.7063	gambling, or like rolling dice and playing tunk.	302.0855
285	ROC_se0_ag1_m_02	302.0855	(pause 0.95)	303.0356
286	ROC_se0_ag1_m_02	303.0356	The cafeteria, like,	304.2946
287	ROC_se0_ag1_m_02	304.2946	(pause 0.19)	304.4841
288	ROC_se0_ag1_m_02	304.4841	the reason why they f-	305.4370
289	ROC_se0_ag1_m_02	305.4370	(pause 0.14)	305.5816
290	ROC_se0_ag1_m_02	305.5816	they- they changed the foam plates	307.5073
291	ROC_se0_ag1_m_02	307.5073	(pause 0.42)	307.9241
292	ROC_se0_ag1_m_02	307.9241	is because, like,	308.5490
293	ROC_se0_ag1_m_02	308.5490	(pause 0.18)	308.7326
294	ROC_se0_ag1_m_02	308.7326	they used to have food fights in the cafeteria and be throwing like them heavy plastic trays and stuff. Like,	313.0737
295	ROC_se0_ag1_m_02	313.0737	(pause 0.84)	313.9177
296	ROC_se0_ag1_m_02	313.9177	that was crazy.	315.0648
297	ROC_se0_ag1_m_02	315.0648	(pause 0.45)	315.5142
298	ROC_se0_ag1_m_02	315.5142	But i- it was cool too because like,	317.3141
299	ROC_se0_ag1_m_02	317.3141	(pause 0.90)	318.2111
300	ROC_se0_ag1_m_02	318.2111	we used to have like, basketball tournaments,	319.8478
301	ROC_se0_ag1_m_02	319.8478	(pause 0.32)	320.1695
302	ROC_se0_ag1_m_02	320.1695	and they had /this one/ that was like a bask- I mean a boxing league.	322.9364
303	ROC_se0_ag1_m_02	322.9364	(pause 0.40)	323.3345
304	ROC_se0_ag1_m_02	323.3345	So i- i- it kept the kids active, you know.	325.2463
305	ROC_se0_ag1_m_02	325.2463	(pause 0.39)	325.6333
306	ROC_se0_ag1_m_02	325.6333	But	325.8618
307	ROC_se0_ag1_m_02	325.8618	(pause 0.53)	326.3951
308	ROC_se0_ag1_m_02	326.3951	this-	326.6737
309	ROC_se0_ag1_m_02	326.6737	(pause 0.10)	326.7763
310	ROC_se0_ag1_m_02	326.7763	k-	326.8276
311	ROC_se0_ag1_m_02	326.8276	(pause 0.10)	326.9255
312	ROC_se0_ag1_m_02	326.9255	the kids was so bad there	328.8478
313	ROC_se0_ag1_m_02	328.8478	(pause 0.40)	329.2488
314	ROC_se0_ag1_m_02	329.2488	that a probation officer	330.7287
315	ROC_se0_ag1_m_02	330.7287	(pause 0.54)	331.2649
316	ROC_se0_ag1_m_02	331.2649	had her own office inside the middle school.	333.8452
317	ROC_se0_ag1_m_02	333.8452	(pause 0.38)	334.2229
318	ROC_se0_ag1_m_02	334.2229	And like, back then it was nothing. But w- now you get older, like, yo it's a probation officer	338.8596
319	ROC_se0_ag1_m_02	338.8596	(pause 0.35)	339.2111
320	ROC_se0_ag1_m_02	339.2111	assigned to the school? That's crazy.	341.7430
321	ROC_se0_ag1_m_02	341.7430	(pause 0.68)	342.4256
322	ROC_se0_ag1_m_02	342.4256	So like,	342.9618
323	ROC_se0_ag1_m_02	342.9618	(pause 0.65)	343.6100
324	ROC_se0_ag1_m_02	343.6100	teachers w- like they come in there fighting, um,	346.1157
325	ROC_se0_ag1_m_02	346.1157	(pause 0.49)	346.6100
326	ROC_se0_ag1_m_02	346.6100	parents coming in fighting teachers,	348.5701
327	ROC_se0_ag1_m_02	348.5701	(pause 0.70)	349.2742
328	ROC_se0_ag1_m_02	349.2742	students fighting teachers, like literally, fist combat. It just like, yo like,	353.4152
329	ROC_se0_ag1_m_02	353.4152	(pause 0.51)	353.9234
330	ROC_se0_ag1_m_02	353.9234	50 Cent album drop that year, Get Rich or Die Tryin'.	356.6763
331	ROC_se0_ag1_m_02	356.6763	(pause 0.46)	357.1333
332	ROC_se0_ag1_m_02	357.1333	That-	357.4130
333	ROC_se0_ag1_m_02	357.4130	(pause 0.13)	357.5454
334	ROC_se0_ag1_m_02	357.5454	everyone had the little walkmans.	359.0841
335	ROC_se0_ag1_m_02	359.0841	(pause 0.31)	359.3965
336	ROC_se0_ag1_m_02	359.3965	Everyone had Ge- Get Rich or Die Tryin'.	361.1871
337	ROC_se0_ag1_m_02	361.1871	(pause 0.37)	361.5572
338	ROC_se0_ag1_m_02	361.5572	And then the Nextels came. Everyone had a Nextel.	364.2151
339	ROC_se0_ag1_m_02	364.2151	(pause 1.32)	365.5364
340	ROC_se0_ag1_m_02	365.5364	/And like/ it was crazy. I thought I was old back in the day, man.	368.3266
341	ROC_se0_ag1_m_02	368.3266	(pause 0.14)	368.4665
342	ROC_se0_ag1_m_02	368.4665	/I wasn't old./	369.1333
343	ROC_se0_ag1_m_02	369.1333	(pause 1.15)	370.2868
344	ROC_se0_ag1_m_02	370.2868	But school was pretty-	371.0748
345	ROC_se0_ag1_m_02	371.0748	(pause 0.62)	371.6996
346	ROC_se0_ag1_m_02	371.6996	/RD-SCHOOL-3/ was alright. W- but then,	373.3287
347	ROC_se0_ag1_m_02	373.3287	(pause 1.20)	374.5318
348	ROC_se0_ag1_m_02	374.5318	I guess like statistic-wise	376.2104
349	ROC_se0_ag1_m_02	376.2104	(pause 0.16)	376.3707
350	ROC_se0_ag1_m_02	376.3707	the state took over /RD-SCHOOL-3/.	377.8488
351	ROC_se0_ag1_m_02	377.8488	(pause 0.49)	378.3355
352	ROC_se0_ag1_m_02	378.3355	That's what turned it into /RD-SCHOOL-5/.	380.2520
353	ROC_se0_ag1_m_02	380.2520	(pause 1.49)	381.7412
354	ROC_se0_ag1_m_02	381.7412	And then, I went over to the /RD-SCHOOL-2/ down the street.	384.0354
355	ROC_se0_ag1_m_02	384.0354	(pause 1.89)	385.9302
356	ROC_se0_ag1_m_02	385.9302	The /RD-SCHOOL-2/ down the street	386.7920
357	ROC_se0_ag1_m_02	386.7920	(pause 0.08)	386.8690
358	ROC_se0_ag1_m_02	386.8690	was- it was a little bit more intense. Like people wasn't playing around like that.	389.8550
359	ROC_se0_ag1_m_02	389.8550	(pause 0.35)	390.2035
360	ROC_se0_ag1_m_02	390.2035	You know what I mean.	390.9030
361	ROC_se0_ag1_m_02	390.9030	(pause 0.80)	391.7050
362	ROC_se0_ag1_m_02	391.7050	And then,	392.4417
363	ROC_int_01	393.2531	Was it intense cause of like school work you mean? [Or like],	395.9267
364	ROC_se0_ag1_m_02	395.5536	[Yeah.]	396.0042
365	ROC_se0_ag1_m_02	396.1027	An- and it [wasn't b-]	396.9152
366	ROC_int_01	396.5655	[more strict?]	397.2229
367	ROC_se0_ag1_m_02	397.2369	Yeah it was more strict. Like, /RD-SCHOOL-3/ man, you could just walk out of class and just go like chill in the bathroom and like roll dice like your friend hit you on your Nextel. Like you- you- you leave class, like aight, I'll c-	405.4069
368	ROC_se0_ag1_m_02	405.4069	(pause 0.26)	405.6634
369	ROC_se0_ag1_m_02	405.6634	I'm thirteen years old, (laughing)	407.0250
370	ROC_se0_ag1_m_02	407.0250	(pause 0.37)	407.3997
371	ROC_se0_ag1_m_02	407.3997	fourteen so it was just like,	408.6867
