Line	Spkr	StTime	Content	EnTime
147	VLD_se0_ag3_f_01	176.7674	And these two guys, were talking. I'm never involved really in the conversation, but I always am over	181.2287
148	VLD_se0_ag3_f_01	181.2287	(pause 0.30)	181.5271
149	VLD_se0_ag3_f_01	181.5271	hearing [conversations.]	182.6089
150	VLD_int_01	182.4876	[Hm.]	182.9026
151	VLD_se0_ag3_f_01	182.9753	And he says, you can always go back home.	184.8179
152	VLD_se0_ag3_f_01	184.8179	(pause 0.24)	185.0604
153	VLD_se0_ag3_f_01	185.0604	And I'm listening like, I always go back home.	186.6691
154	VLD_se0_ag3_f_01	186.6691	(pause 0.48)	187.1494
155	VLD_se0_ag3_f_01	187.1494	Whether you're dead, or alive, definitely if you're dead, you're gonna always go back home.	190.7993
156	VLD_se0_ag3_f_01	190.7993	(pause 0.52)	191.3215
157	VLD_se0_ag3_f_01	191.3215	And I thought, wow, that's why I kept saying I gotta get involved in the church again, cause I	195.1218
158	VLD_se0_ag3_f_01	195.1218	(pause 0.54)	195.6615
159	VLD_se0_ag3_f_01	195.6615	stopped going to church because of my heroes.	197.9697
160	VLD_se0_ag3_f_01	197.9697	(pause 0.41)	198.3847
161	VLD_se0_ag3_f_01	198.3847	They kind of fell down.	199.5178
162	VLD_se0_ag3_f_01	199.5178	(pause 0.50)	200.0214
163	VLD_se0_ag3_f_01	200.0214	Do you know what I'm saying?	200.9306
164	VLD_int_01	200.9213	Mm.	201.2384
165	VLD_se0_ag3_f_01	201.7874	So again, that whole loyalty-	203.4614
166	VLD_se0_ag3_f_01	203.4614	(pause 1.09)	204.5525
167	VLD_se0_ag3_f_01	204.5525	It's like last year,	205.8582
168	VLD_se0_ag3_f_01	205.8582	(pause 1.66)	207.5170
169	VLD_se0_ag3_f_01	207.5170	is different now.	208.4962
170	VLD_se0_ag3_f_01	208.4962	(pause 0.31)	208.8086
171	VLD_se0_ag3_f_01	208.8086	That's why I use the word sta-	210.2588
172	VLD_se0_ag3_f_01	210.2588	(pause 0.48)	210.7391
173	VLD_se0_ag3_f_01	210.7391	stability.	211.5411
174	VLD_se0_ag3_f_01	211.5411	(pause 1.71)	213.2477
175	VLD_se0_ag3_f_01	213.2477	That's different.	213.9225
176	VLD_se0_ag3_f_01	213.9225	(pause 0.66)	214.5801
177	VLD_se0_ag3_f_01	214.5801	Loyalty,	215.3122
178	VLD_se0_ag3_f_01	215.3122	(pause 1.78)	217.0888
179	VLD_se0_ag3_f_01	217.0888	gonna be there /where/ you're my ride or die.	219.0612
180	VLD_se0_ag3_f_01	219.0612	(pause 0.24)	219.2978
181	VLD_se0_ag3_f_01	219.2978	I ain't your ride or die.	220.3470
182	VLD_se0_ag3_f_01	220.3470	(pause 1.83)	222.1748
183	VLD_se0_ag3_f_01	222.1748	That's your ride, or she could catch another ride. (laughing)	224.3194
184	VLD_se0_ag3_f_01	224.3194	(pause 0.46)	224.7814
185	VLD_se0_ag3_f_01	224.7814	<laugh>	225.7933
186	VLD_int_01	226.0392	Mm.	226.3843
187	VLD_se0_ag3_f_01	226.5522	[Okay.]	227.1164
188	VLD_int_01	226.5522	[/Wow./]	227.1210
189	VLD_se0_ag3_f_01	227.4148	[/Sorry/.]	227.9883
190	VLD_int_01	228.0863	No, that's- [that's-]	229.2204
191	VLD_se0_ag3_f_01	228.8929	[Mm-mm.]	229.4805
192	VLD_int_01	229.5274	that's [real.]	230.0493
193	VLD_se0_ag3_f_01	229.7369	[But],	229.9048
194	VLD_se0_ag3_f_01	230.3782	that's why I spend a lot of time to myself.	232.4776
195	VLD_se0_ag3_f_01	232.4776	(pause 0.32)	232.7946
196	VLD_se0_ag3_f_01	232.7946	Cause when you come out,	233.9277
197	VLD_se0_ag3_f_01	233.9277	(pause 1.21)	235.1401
198	VLD_se0_ag3_f_01	235.1401	that makes you	236.2452
199	VLD_se0_ag3_f_01	236.2452	(pause 0.82)	237.0658
200	VLD_se0_ag3_f_01	237.0658	vulnerable to other people.	238.3610
201	VLD_se0_ag3_f_01	238.3610	(pause 0.18)	238.5382
202	VLD_se0_ag3_f_01	238.5382	And that's the one thing with- which kids, which- yeah, they're thirteen, fourteen,	242.0307
203	VLD_se0_ag3_f_01	242.0307	(pause 0.48)	242.5063
204	VLD_se0_ag3_f_01	242.5063	whatever, fifteen. Some of them might be seventeen.	244.6920
205	VLD_se0_ag3_f_01	244.6920	(pause 0.45)	245.1397
206	VLD_se0_ag3_f_01	245.1397	I can be more	246.0863
207	VLD_se0_ag3_f_01	246.0863	(pause 1.70)	247.7882
208	VLD_se0_ag3_f_01	247.7882	at ease. And vulnerable with them,	249.8632
209	VLD_se0_ag3_f_01	249.8632	(pause 0.22)	250.0859
210	VLD_se0_ag3_f_01	250.0859	cause I pretty much-	251.0604
211	VLD_se0_ag3_f_01	251.0604	(pause 0.28)	251.3355
212	VLD_se0_ag3_f_01	251.3355	This is me,	252.0023
213	VLD_se0_ag3_f_01	252.0023	(pause 0.21)	252.2075
214	VLD_se0_ag3_f_01	252.2075	know,	252.8929
215	VLD_se0_ag3_f_01	252.8929	(pause 1.07)	253.9607
216	VLD_se0_ag3_f_01	253.9607	where they're-	254.6415
217	VLD_se0_ag3_f_01	254.6415	(pause 3.25)	257.8904
218	VLD_se0_ag3_f_01	257.8904	Well, downfalls, their stresses are.	260.1939
219	VLD_se0_ag3_f_01	260.1939	(pause 0.24)	260.4317
220	VLD_se0_ag3_f_01	260.4317	And if I don't know the answer. If I can't help them, I feel like I- we have all these different places.	264.2634
221	VLD_se0_ag3_f_01	264.2634	(pause 0.39)	264.6551
222	VLD_se0_ag3_f_01	264.6551	Within the school, in the community, that can help them, their families, whatever.	267.8108
223	VLD_int_01	267.9506	Right.	268.3144
224	VLD_se0_ag3_f_01	268.3610	But when it comes to- like you said, do you always hang out with ki- Yeah pretty much, but when it comes to people my age,	272.5856
225	VLD_se0_ag3_f_01	272.5856	(pause 0.55)	273.1311
226	VLD_se0_ag3_f_01	273.1311	it w-	273.5228
227	VLD_se0_ag3_f_01	273.5228	(pause 0.64)	274.1605
228	VLD_se0_ag3_f_01	274.1605	mm,	275.1630
229	VLD_se0_ag3_f_01	275.1630	(pause 0.33)	275.4894
230	VLD_se0_ag3_f_01	275.4894	I don't have,	276.7018
231	VLD_se0_ag3_f_01	276.7018	(pause 1.12)	277.8210
232	VLD_se0_ag3_f_01	277.8210	the energy. And I don't wanna waste the time, in	280.5102
233	VLD_se0_ag3_f_01	280.5102	(pause 0.69)	281.2050
234	VLD_se0_ag3_f_01	281.2050	games.	281.7878
235	VLD_se0_ag3_f_01	281.7878	(pause 0.30)	282.0863
236	VLD_se0_ag3_f_01	282.0863	Just say it. Like I said before, just say it.	284.6042
237	VLD_int_01	285.0379	Hm.	285.3270
238	VLD_se0_ag3_f_01	285.7408	We're on the same team.	286.7713
239	VLD_se0_ag3_f_01	286.7713	(pause 3.60)	290.3757
240	VLD_se0_ag3_f_01	290.3757	You ready to get started with the words?	291.9225
241	VLD_int_01	292.1791	Okay.	292.7527
242	VLD_se0_ag3_f_01	295.5737	We're on the same team.	296.9773
