Line	Spkr	StTime	Content	EnTime
43	VLD_se0_ag3_m_02	91.4376	(pause 0.51)	91.9447
44	VLD_se0_ag3_m_02	91.9447	but he ended his career as	93.9451
45	VLD_se0_ag3_m_02	93.9451	(pause 0.24)	94.1876
46	VLD_se0_ag3_m_02	94.1876	one of the,	94.7917
47	VLD_se0_ag3_m_02	94.7917	(pause 0.16)	94.9558
48	VLD_se0_ag3_m_02	94.9558	uh, copy technicians	96.6630
49	VLD_se0_ag3_m_02	96.6630	(pause 0.13)	96.7919
50	VLD_se0_ag3_m_02	96.7919	in the print shop.	97.5169
51	VLD_int_01	100.2610	<ts> /I know-/ I didn't know that.	101.6377
52	VLD_int_01	101.6377	(pause 2.48)	104.1130
53	VLD_int_01	104.1130	What about your mom?	104.7498
54	VLD_se0_ag3_m_02	105.9451	My mother, uh, retired after	108.8687
55	VLD_se0_ag3_m_02	108.8687	(pause 0.84)	109.7069
56	VLD_se0_ag3_m_02	109.7069	over thirty-five years in, um,	111.7485
57	VLD_se0_ag3_m_02	111.7485	(pause 0.29)	112.0383
58	VLD_se0_ag3_m_02	112.0383	the school system. For Valdosta City schools.	114.7475
59	VLD_int_01	118.0637	What did she teach?	118.8217
60	VLD_se0_ag3_m_02	119.5491	She, uh, s-	120.7988
61	VLD_se0_ag3_m_02	120.7988	(pause 0.28)	121.0774
62	VLD_se0_ag3_m_02	121.0774	has taught,	121.7418
63	VLD_se0_ag3_m_02	121.7418	(pause 0.17)	121.9098
64	VLD_se0_ag3_m_02	121.9098	uh,	122.2770
65	VLD_se0_ag3_m_02	122.2770	(pause 0.20)	122.4801
66	VLD_se0_ag3_m_02	122.4801	fifth grade and second grade.	124.0663
67	VLD_int_01	129.0296	When she retired, she was fifth grade right?	130.5653
68	VLD_se0_ag3_m_02	130.8077	Nah, she was second grade when she retired and she started fifth grade and	133.9307
69	VLD_se0_ag3_m_02	133.9307	(pause 0.22)	134.1499
70	VLD_se0_ag3_m_02	134.1499	did the last four or five years in second grade.	136.3554
71	VLD_int_01	137.9315	When I went to her classroom, she was fifth grade.	139.6696
72	VLD_se0_ag3_m_02	139.6976	Uh, yeah.	140.1312
73	VLD_int_01	140.6395	Okay.	141.0824
74	VLD_int_01	141.0824	(pause 1.05)	142.1316
75	VLD_int_01	142.1316	Cause I was like I don't remember [second grade.]	143.8522
76	VLD_se0_ag3_m_02	143.1668	[Yeah, cause you were- yeah], you were gone.	144.8780
77	VLD_int_01	145.2826	Okay.	145.7069
78	VLD_int_01	145.7069	(pause 3.25)	148.9569
79	VLD_int_01	148.9569	And today is the twenty-third.	150.9929
80	VLD_int_01	150.9929	(pause 2.67)	153.6606
81	VLD_int_01	153.6606	/Alright/.	154.1736
82	VLD_int_01	154.1736	(pause 5.92)	160.0973
83	VLD_int_01	160.0973	Okay.	160.5140
84	VLD_int_01	160.5140	(pause 2.20)	162.7184
85	VLD_int_01	162.7184	So tell me a little bit about	164.2245
86	VLD_int_01	164.2245	(pause 1.02)	165.2456
87	VLD_int_01	165.2456	what you- your- like your childhood home.	167.3346
88	VLD_se0_ag3_m_02	168.7568	Well my childhood home was, uh, one that was,	171.6327
89	VLD_se0_ag3_m_02	171.6327	(pause 0.14)	171.7679
90	VLD_se0_ag3_m_02	171.7679	um, very structured. Uh, it was very loving. It was	175.1905
91	VLD_se0_ag3_m_02	175.1905	(pause 0.72)	175.9074
92	VLD_se0_ag3_m_02	175.9074	an anomaly,	176.7651
93	VLD_se0_ag3_m_02	176.7651	(pause 0.12)	176.8862
94	VLD_se0_ag3_m_02	176.8862	uh, uh, at the time because	179.3626
95	VLD_se0_ag3_m_02	179.3626	(pause 0.86)	180.2252
96	VLD_se0_ag3_m_02	180.2252	I had two parents in the home.	181.9167
97	VLD_se0_ag3_m_02	181.9167	(pause 0.21)	182.1219
98	VLD_se0_ag3_m_02	182.1219	Um,	182.7281
99	VLD_se0_ag3_m_02	182.7281	(pause 0.93)	183.6560
100	VLD_se0_ag3_m_02	183.6560	of course, um,	184.5186
101	VLD_se0_ag3_m_02	184.5186	(pause 0.25)	184.7658
102	VLD_se0_ag3_m_02	184.7658	my- my mom, (whispered)	185.6470
103	VLD_se0_ag3_m_02	185.6470	(pause 0.30)	185.9501
104	VLD_se0_ag3_m_02	185.9501	<clears throat> my mom was in education. And, um,	189.0451
105	VLD_se0_ag3_m_02	189.0451	(pause 0.87)	189.9124
106	VLD_se0_ag3_m_02	189.9124	my dad worked at	191.1015
107	VLD_se0_ag3_m_02	191.1015	(pause 0.24)	191.3440
108	VLD_se0_ag3_m_02	191.3440	VSU so they both had	193.2091
109	VLD_se0_ag3_m_02	193.2091	(pause 0.45)	193.6556
110	VLD_se0_ag3_m_02	193.6556	stable jobs that, may not have been	196.2015
111	VLD_se0_ag3_m_02	196.2015	(pause 0.41)	196.6165
112	VLD_se0_ag3_m_02	196.6165	well paying, but	197.6750
113	VLD_se0_ag3_m_02	197.6750	(pause 0.87)	198.5470
114	VLD_se0_ag3_m_02	198.5470	at the end of the day, they were sufficient to, uh,	201.2969
115	VLD_se0_ag3_m_02	201.2969	(pause 0.15)	201.4508
116	VLD_se0_ag3_m_02	201.4508	you know, take care of my brother and myself.	203.3694
117	VLD_int_01	204.1320	Are you the oldest?	204.9014
118	VLD_se0_ag3_m_02	204.9433	I am.	205.4796
119	VLD_int_01	206.5742	And you have- and how old- how- What's the age gap?	208.8963
120	VLD_se0_ag3_m_02	209.0688	It's three year difference.	210.3465
121	VLD_int_01	211.1380	And tell me about your neighborhood.	212.4483
122	VLD_se0_ag3_m_02	213.2876	Uh, my neighborhood, um,	215.5118
123	VLD_se0_ag3_m_02	215.5118	(pause 1.79)	217.3059
124	VLD_se0_ag3_m_02	217.3059	changed over time, uh, when	219.4648
125	VLD_se0_ag3_m_02	219.4648	(pause 0.24)	219.7073
126	VLD_se0_ag3_m_02	219.7073	I was very small,	221.2087
127	VLD_se0_ag3_m_02	221.2087	(pause 0.52)	221.7310
128	VLD_se0_ag3_m_02	221.7310	uh, the demographics of the neighborhood was	224.0846
129	VLD_se0_ag3_m_02	224.0846	(pause 0.31)	224.3970
130	VLD_se0_ag3_m_02	224.3970	mixed. Uh, we had some, um,	226.7098
131	VLD_se0_ag3_m_02	226.7098	(pause 0.25)	226.9569
132	VLD_se0_ag3_m_02	226.9569	African American families on the street.	228.9666
133	VLD_se0_ag3_m_02	228.9666	(pause 0.47)	229.4318
134	VLD_se0_ag3_m_02	229.4318	We also had some caucasian families on the street. Uh, it was very-	233.2693
135	VLD_se0_ag3_m_02	233.2693	(pause 1.36)	234.6309
136	VLD_se0_ag3_m_02	234.6309	you know, nice neighborhood,	236.1545
137	VLD_se0_ag3_m_02	236.1545	(pause 0.39)	236.5416
138	VLD_se0_ag3_m_02	236.5416	but over time as,	238.4580
139	VLD_se0_ag3_m_02	238.4580	(pause 0.73)	239.1854
140	VLD_se0_ag3_m_02	239.1854	uh, different things began to change,	241.4469
141	VLD_se0_ag3_m_02	241.4469	(pause 0.59)	242.0333
142	VLD_se0_ag3_m_02	242.0333	um,	242.4343
143	VLD_se0_ag3_m_02	242.4343	(pause 0.58)	243.0172
144	VLD_se0_ag3_m_02	243.0172	some people,	243.8985
145	VLD_se0_ag3_m_02	243.8985	(pause 0.19)	244.0896
146	VLD_se0_ag3_m_02	244.0896	moved out of the neighborhood. Um, some of the older people in the neighborhood passed away.	248.6488
147	VLD_se0_ag3_m_02	248.6488	(pause 0.77)	249.4182
148	VLD_se0_ag3_m_02	249.4182	And	249.9264
149	VLD_se0_ag3_m_02	249.9264	(pause 0.99)	250.9196
150	VLD_se0_ag3_m_02	250.9196	it became, uh,	252.2579
151	VLD_se0_ag3_m_02	252.2579	(pause 0.27)	252.5318
152	VLD_se0_ag3_m_02	252.5318	an area for,	253.7815
153	VLD_se0_ag3_m_02	253.7815	(pause 0.96)	254.7374
154	VLD_se0_ag3_m_02	254.7374	um, drugs and sometimes	256.5746
155	VLD_se0_ag3_m_02	256.5746	(pause 0.16)	256.7331
156	VLD_se0_ag3_m_02	256.7331	violence. Uh, so much so,	258.7615
157	VLD_se0_ag3_m_02	258.7615	(pause 0.53)	259.2919
158	VLD_se0_ag3_m_02	259.2919	that the	260.4296
159	VLD_se0_ag3_m_02	260.4296	(pause 0.93)	261.3576
160	VLD_se0_ag3_m_02	261.3576	local bowling ally that was across the street from my house became the hangout spot	265.6520
161	VLD_se0_ag3_m_02	265.6520	(pause 0.54)	266.1872
162	VLD_se0_ag3_m_02	266.1872	for folks that wanted to	267.6140
163	VLD_se0_ag3_m_02	267.6140	(pause 0.28)	267.8938
164	VLD_se0_ag3_m_02	267.8938	do and	268.7424
165	VLD_se0_ag3_m_02	268.7424	(pause 0.24)	268.9849
166	VLD_se0_ag3_m_02	268.9849	deal drugs. So much so	270.7428
167	VLD_se0_ag3_m_02	270.7428	(pause 0.47)	271.2091
168	VLD_se0_ag3_m_02	271.2091	that	271.4329
169	VLD_se0_ag3_m_02	271.4329	(pause 0.41)	271.8421
170	VLD_se0_ag3_m_02	271.8421	the bowling ally went out of business.	273.5674
171	VLD_int_01	275.0502	Really?	275.4372
172	VLD_int_01	275.4372	(pause 0.29)	275.7263
173	VLD_int_01	275.7263	I didn't know that's why they closed.	277.1720
174	VLD_int_01	277.1720	(pause 1.74)	278.9099
175	VLD_int_01	278.9099	I was always wondering.	279.9777
176	VLD_se0_ag3_m_02	280.1922	Yep.	280.5279
177	VLD_int_01	281.8336	So what-	282.2066
178	VLD_int_01	282.2066	(pause 0.26)	282.4677
179	VLD_int_01	282.4677	like what caused the change- like I-	283.9833
180	VLD_int_01	283.9833	(pause 0.18)	284.1669
181	VLD_int_01	284.1669	I knew that area kind of like	285.8077
182	VLD_int_01	285.8077	(pause 0.34)	286.1437
183	VLD_int_01	286.1437	went down, but.	287.0269
184	VLD_se0_ag3_m_02	290.0380	I think that most of it was because of the fact that-	294.3232
185	VLD_se0_ag3_m_02	294.3232	(pause 0.96)	295.2872
186	VLD_se0_ag3_m_02	295.2872	I think that the- the	296.9937
187	VLD_se0_ag3_m_02	296.9937	(pause 2.02)	299.0129
188	VLD_se0_ag3_m_02	299.0129	type of people who	300.3045
189	VLD_se0_ag3_m_02	300.3045	(pause 0.48)	300.7836
190	VLD_se0_ag3_m_02	300.7836	lived in the housing projects changed.	302.8866
191	VLD_se0_ag3_m_02	302.8866	(pause 0.48)	303.3669
192	VLD_se0_ag3_m_02	303.3669	Um, because, uh, the people that lived in the housing projects when I-	307.3956
193	VLD_se0_ag3_m_02	307.3956	(pause 0.45)	307.8421
194	VLD_se0_ag3_m_02	307.8421	when we were growing up at first,	310.0057
195	VLD_se0_ag3_m_02	310.0057	(pause 0.58)	310.5837
196	VLD_se0_ag3_m_02	310.5837	were people who were using,	312.0620
197	VLD_se0_ag3_m_02	312.0620	(pause 0.66)	312.7230
198	VLD_se0_ag3_m_02	312.7230	uh, that Valdosta Housing Authority to be a stepping stone to something else.	317.0463
199	VLD_se0_ag3_m_02	317.0463	(pause 0.60)	317.6424
200	VLD_se0_ag3_m_02	317.6424	Then we started to get people who did not mind,	320.9379
201	VLD_se0_ag3_m_02	320.9379	(pause 1.00)	321.9404
202	VLD_se0_ag3_m_02	321.9404	uh, living in low income housing and	324.4491
203	VLD_se0_ag3_m_02	324.4491	(pause 0.46)	324.9107
204	VLD_se0_ag3_m_02	324.9107	just settled into	326.2851
205	VLD_se0_ag3_m_02	326.2851	(pause 0.84)	327.1244
206	VLD_se0_ag3_m_02	327.1244	that lifestyle	328.1129
207	VLD_se0_ag3_m_02	328.1129	(pause 0.35)	328.4627
208	VLD_se0_ag3_m_02	328.4627	that is, uh,	329.7263
209	VLD_se0_ag3_m_02	329.7263	(pause 0.25)	329.9734
210	VLD_se0_ag3_m_02	329.9734	very much,	330.8407
211	VLD_se0_ag3_m_02	330.8407	(pause 0.20)	331.0366
212	VLD_se0_ag3_m_02	331.0366	uh, can be stagnant if you	333.0824
213	VLD_se0_ag3_m_02	333.0824	(pause 0.33)	333.4135
214	VLD_se0_ag3_m_02	333.4135	choose not to	334.5792
215	VLD_se0_ag3_m_02	334.5792	(pause 0.43)	335.0082
216	VLD_se0_ag3_m_02	335.0082	do something different.	336.0526
217	VLD_se0_ag3_m_02	336.0526	(pause 0.39)	336.4397
218	VLD_se0_ag3_m_02	336.4397	And so,	337.2091
219	VLD_se0_ag3_m_02	337.2091	(pause 0.43)	337.6369
220	VLD_se0_ag3_m_02	337.6369	as- as the nature of people. And things they wanted out of life changed,	342.8128
221	VLD_se0_ag3_m_02	342.8128	(pause 0.51)	343.3245
222	VLD_se0_ag3_m_02	343.3245	so did the neighborhood.	344.5322
223	VLD_int_01	346.1549	Mm.	346.4487
224	VLD_int_01	346.4487	(pause 0.63)	347.0782
225	VLD_int_01	347.0782	When did that happen? Like about?	348.6729
226	VLD_int_01	348.6729	(pause 0.49)	349.1671
227	VLD_int_01	349.1671	Mm-	349.3443
228	VLD_se0_ag3_m_02	349.4644	I will say,	350.8586
229	VLD_se0_ag3_m_02	350.8586	(pause 0.41)	351.2643
230	VLD_se0_ag3_m_02	351.2643	that somewhere between	353.2181
231	VLD_se0_ag3_m_02	353.2181	(pause 1.41)	354.6263
232	VLD_se0_ag3_m_02	354.6263	nineteen ninety-three and nineteen ninety-five. Um,	357.7038
233	VLD_se0_ag3_m_02	357.7038	(pause 0.65)	358.3554
234	VLD_se0_ag3_m_02	358.3554	at the times that was, uh, pretty much,	360.7901
235	VLD_se0_ag3_m_02	360.7901	(pause 0.29)	361.0792
236	VLD_se0_ag3_m_02	361.0792	um,	361.6241
237	VLD_se0_ag3_m_02	361.6241	(pause 0.77)	362.3939
238	VLD_se0_ag3_m_02	362.3939	instrumental for me because that was the time that I was	365.3456
239	VLD_se0_ag3_m_02	365.3456	(pause 0.89)	366.2315
240	VLD_se0_ag3_m_02	366.2315	going from	367.2480
241	VLD_se0_ag3_m_02	367.2480	(pause 0.89)	368.1421
242	VLD_se0_ag3_m_02	368.1421	elementary to	369.2706
243	VLD_se0_ag3_m_02	369.2706	(pause 0.45)	369.7182
244	VLD_se0_ag3_m_02	369.7182	middle school.	370.6927
245	VLD_se0_ag3_m_02	370.6927	(pause 0.63)	371.3269
246	VLD_se0_ag3_m_02	371.3269	And, um, a lot of things changed in Valdosta in the early nineties because	376.1239
247	VLD_se0_ag3_m_02	376.1239	(pause 0.58)	376.7021
248	VLD_se0_ag3_m_02	376.7021	the, uh, population boomed so much so that,	379.9568
249	VLD_se0_ag3_m_02	379.9568	(pause 0.99)	380.9442
250	VLD_se0_ag3_m_02	380.9442	uh, Valdosta	382.2311
251	VLD_se0_ag3_m_02	382.2311	(pause 0.18)	382.4130
252	VLD_se0_ag3_m_02	382.4130	State College, became Valdosta State University.	385.0708
253	VLD_se0_ag3_m_02	385.0708	(pause 0.72)	385.7936
254	VLD_se0_ag3_m_02	385.7936	And Valdosta began to grow. And they adopted the middle school concept,	390.8909
255	VLD_se0_ag3_m_02	390.8909	(pause 0.44)	391.3319
256	VLD_se0_ag3_m_02	391.3319	which	391.8449
257	VLD_se0_ag3_m_02	391.8449	(pause 0.81)	392.6504
258	VLD_se0_ag3_m_02	392.6504	changed a lot of	393.5410
259	VLD_se0_ag3_m_02	393.5410	(pause 0.29)	393.8301
260	VLD_se0_ag3_m_02	393.8301	things	394.3990
261	VLD_se0_ag3_m_02	394.3990	(pause 0.39)	394.7907
262	VLD_se0_ag3_m_02	394.7907	as well.	395.5227
263	VLD_se0_ag3_m_02	395.5227	(pause 0.61)	396.1289
264	VLD_se0_ag3_m_02	396.1289	Because once they changed the	398.8058
265	VLD_se0_ag3_m_02	398.8058	(pause 0.28)	399.0870
266	VLD_se0_ag3_m_02	399.0870	concept of how,	400.3430
267	VLD_se0_ag3_m_02	400.3430	(pause 0.68)	401.0238
268	VLD_se0_ag3_m_02	401.0238	uh, schooling was done, and how	402.9309
269	VLD_se0_ag3_m_02	402.9309	(pause 0.63)	403.5604
270	VLD_se0_ag3_m_02	403.5604	students were,	404.5152
271	VLD_se0_ag3_m_02	404.5152	(pause 0.92)	405.4338
272	VLD_se0_ag3_m_02	405.4338	um,	406.0120
273	VLD_se0_ag3_m_02	406.0120	(pause 0.41)	406.4270
274	VLD_se0_ag3_m_02	406.4270	separated.	407.1450
275	VLD_se0_ag3_m_02	407.1450	(pause 2.52)	409.6630
276	VLD_se0_ag3_m_02	409.6630	You started to see	411.0701
277	VLD_se0_ag3_m_02	411.0701	(pause 0.53)	411.5970
278	VLD_se0_ag3_m_02	411.5970	people become more comfortable	413.1217
279	VLD_se0_ag3_m_02	413.1217	(pause 0.63)	413.7512
280	VLD_se0_ag3_m_02	413.7512	in their lifestyles.	415.0662
281	VLD_se0_ag3_m_02	415.0662	(pause 0.48)	415.5453
282	VLD_se0_ag3_m_02	415.5453	Because they no longer had to	417.3079
283	VLD_se0_ag3_m_02	417.3079	(pause 0.42)	417.7322
284	VLD_se0_ag3_m_02	417.7322	mix, to go to Valdosta Junior High School.	420.6978
285	VLD_se0_ag3_m_02	420.6978	(pause 0.83)	421.5231
286	VLD_se0_ag3_m_02	421.5231	We-	421.9894
287	VLD_se0_ag3_m_02	421.9894	(pause 0.28)	422.2680
288	VLD_se0_ag3_m_02	422.2680	bi- basically had,	424.1425
289	VLD_se0_ag3_m_02	424.1425	(pause 0.91)	425.0565
290	VLD_se0_ag3_m_02	425.0565	what I would consider to be	427.3832
291	VLD_se0_ag3_m_02	427.3832	(pause 1.67)	429.0514
292	VLD_se0_ag3_m_02	429.0514	a legal,	429.7695
293	VLD_se0_ag3_m_02	429.7695	(pause 1.23)	430.9958
294	VLD_se0_ag3_m_02	430.9958	um,	431.5740
295	VLD_se0_ag3_m_02	431.5740	(pause 0.81)	432.3854
296	VLD_se0_ag3_m_02	432.3854	segregation,	433.2488
297	VLD_se0_ag3_m_02	433.2488	(pause 0.20)	433.4480
298	VLD_se0_ag3_m_02	433.4480	because	434.1619
299	VLD_se0_ag3_m_02	434.1619	(pause 0.65)	434.8152
300	VLD_se0_ag3_m_02	434.8152	when they, built	435.9682
301	VLD_se0_ag3_m_02	435.9682	(pause 1.57)	437.5394
302	VLD_se0_ag3_m_02	437.5394	uh, JL Newbern Middle School,	439.6859
303	VLD_se0_ag3_m_02	439.6859	(pause 0.86)	440.5503
304	VLD_se0_ag3_m_02	440.5503	they built it	441.3217
305	VLD_se0_ag3_m_02	441.3217	(pause 0.18)	441.5066
306	VLD_se0_ag3_m_02	441.5066	to serve the students-	443.7460
307	VLD_se0_ag3_m_02	443.7460	(pause 0.48)	444.2210
308	VLD_se0_ag3_m_02	444.2210	the children who lived on the East Side	447.1309
309	VLD_se0_ag3_m_02	447.1309	(pause 0.52)	447.6524
310	VLD_se0_ag3_m_02	447.6524	and the South Side of town.	449.5596
311	VLD_se0_ag3_m_02	449.5596	(pause 0.71)	450.2683
312	VLD_se0_ag3_m_02	450.2683	Which,	450.8540
313	VLD_se0_ag3_m_02	450.8540	(pause 0.28)	451.1326
314	VLD_se0_ag3_m_02	451.1326	was where	451.7648
315	VLD_se0_ag3_m_02	451.7648	(pause 0.97)	452.7318
316	VLD_se0_ag3_m_02	452.7318	ninety-eight percent of the African Americans lived.	455.2390
317	VLD_se0_ag3_m_02	455.2390	(pause 0.43)	455.6712
318	VLD_se0_ag3_m_02	455.6712	And that was where the low- where the socioeconomic status	459.3919
319	VLD_se0_ag3_m_02	459.3919	(pause 0.37)	459.7598
320	VLD_se0_ag3_m_02	459.7598	was lower.	460.4455
321	VLD_se0_ag3_m_02	460.4455	(pause 0.67)	461.1197
322	VLD_se0_ag3_m_02	461.1197	And so,	461.8947
323	VLD_se0_ag3_m_02	461.8947	(pause 0.35)	462.2412
324	VLD_se0_ag3_m_02	462.2412	people	462.9198
325	VLD_se0_ag3_m_02	462.9198	(pause 0.41)	463.3269
326	VLD_se0_ag3_m_02	463.3269	just	463.7662
327	VLD_se0_ag3_m_02	463.7662	(pause 0.24)	464.0019
328	VLD_se0_ag3_m_02	464.0019	settled in.	464.8377
329	VLD_se0_ag3_m_02	464.8377	(pause 0.96)	465.8011
330	VLD_se0_ag3_m_02	465.8011	And	466.4190
331	VLD_se0_ag3_m_02	466.4190	(pause 0.63)	467.0512
332	VLD_se0_ag3_m_02	467.0512	took over the neighborhood.	468.0548
333	VLD_int_01	469.3763	So how'd you end up going to Valdosta?	470.6933
334	VLD_se0_ag3_m_02	471.7541	Well,	471.9541
335	VLD_se0_ag3_m_02	471.9541	(pause 0.15)	472.1041
336	VLD_se0_ag3_m_02	472.1041	I was able to go to /RD-SCHOOL-6/ simply because,	475.3962
337	VLD_se0_ag3_m_02	475.3962	(pause 0.56)	475.9606
338	VLD_se0_ag3_m_02	475.9606	uh, my mother worked	477.3749
339	VLD_se0_ag3_m_02	477.3749	(pause 0.16)	477.5356
340	VLD_se0_ag3_m_02	477.5356	in the school system. And at that time,	479.8214
341	VLD_se0_ag3_m_02	479.8214	(pause 1.52)	481.3385
342	VLD_se0_ag3_m_02	481.3385	if you had,	482.1421
343	VLD_se0_ag3_m_02	482.1421	(pause 0.21)	482.3564
344	VLD_se0_ag3_m_02	482.3564	um, a parent	483.4243
345	VLD_se0_ag3_m_02	483.4243	(pause 0.62)	484.0422
346	VLD_se0_ag3_m_02	484.0422	that worked in the school system,	485.6164
347	VLD_se0_ag3_m_02	485.6164	(pause 0.43)	486.0450
348	VLD_se0_ag3_m_02	486.0450	uh, you were able to,	487.4915
349	VLD_se0_ag3_m_02	487.4915	(pause 0.15)	487.6415
350	VLD_se0_ag3_m_02	487.6415	uh,	487.8986
351	VLD_se0_ag3_m_02	487.8986	(pause 0.56)	488.4577
352	VLD_se0_ag3_m_02	488.4577	<ts>	488.5476
353	VLD_se0_ag3_m_02	488.5476	(pause 0.19)	488.7344
354	VLD_se0_ag3_m_02	488.7344	go to	489.2585
355	VLD_se0_ag3_m_02	489.2585	(pause 0.24)	489.5014
356	VLD_se0_ag3_m_02	489.5014	the school	490.6050
357	VLD_se0_ag3_m_02	490.6050	(pause 0.51)	491.1122
358	VLD_se0_ag3_m_02	491.1122	of your choice. And of course	493.1265
359	VLD_se0_ag3_m_02	493.1265	(pause 0.51)	493.6400
360	VLD_se0_ag3_m_02	493.6400	we lived on	494.9936
361	VLD_se0_ag3_m_02	494.9936	(pause 0.23)	495.2186
362	VLD_se0_ag3_m_02	495.2186	the East Side of town and	496.9258
363	VLD_se0_ag3_m_02	496.9258	(pause 0.63)	497.5544
364	VLD_se0_ag3_m_02	497.5544	I should have gone to	498.9679
365	VLD_se0_ag3_m_02	498.9679	(pause 1.05)	500.0179
366	VLD_se0_ag3_m_02	500.0179	a different elementary school,	501.5109
367	VLD_se0_ag3_m_02	501.5109	(pause 0.68)	502.1859
368	VLD_se0_ag3_m_02	502.1859	but	502.5573
369	VLD_se0_ag3_m_02	502.5573	(pause 0.30)	502.8565
370	VLD_se0_ag3_m_02	502.8565	I went to the elementary school where my mother worked.	505.5709
371	VLD_se0_ag3_m_02	505.5709	(pause 1.04)	506.6138
372	VLD_se0_ag3_m_02	506.6138	And I left there and went to,	508.5879
373	VLD_se0_ag3_m_02	508.5879	(pause 1.03)	509.6166
374	VLD_se0_ag3_m_02	509.6166	um,	510.2881
375	VLD_se0_ag3_m_02	510.2881	(pause 0.61)	510.8952
376	VLD_se0_ag3_m_02	510.8952	/RD-SCHOOL-3/ which at the time was fifth and sixth grade.	513.7659
377	VLD_se0_ag3_m_02	513.7659	(pause 0.49)	514.2517
378	VLD_se0_ag3_m_02	514.2517	Which was,	514.9660
379	VLD_se0_ag3_m_02	514.9660	(pause 1.40)	516.3687
380	VLD_se0_ag3_m_02	516.3687	the	516.7509
381	VLD_se0_ag3_m_02	516.7509	(pause 0.52)	517.2688
382	VLD_se0_ag3_m_02	517.2688	School that was fed by /RD-SCHOOL-4/ where I went to school.	520.6046
383	VLD_se0_ag3_m_02	520.6046	(pause 0.55)	521.1574
384	VLD_se0_ag3_m_02	521.1574	And I went from there to /RD-SCHOOL-5/. So I just	524.0825
385	VLD_se0_ag3_m_02	524.0825	(pause 0.61)	524.6897
386	VLD_se0_ag3_m_02	524.6897	took the streamline	525.9424
387	VLD_se0_ag3_m_02	525.9424	(pause 0.50)	526.4389
388	VLD_se0_ag3_m_02	526.4389	of schools from the places where	528.4889
389	VLD_se0_ag3_m_02	528.4889	(pause 0.34)	528.8247
390	VLD_se0_ag3_m_02	528.8247	my mom worked,	529.7033
391	VLD_se0_ag3_m_02	529.7033	(pause 0.12)	529.8274
392	VLD_se0_ag3_m_02	529.8274	rather than where I lived.	531.1989
393	VLD_int_01	532.7311	Hm.	533.1168
394	VLD_int_01	533.1168	(pause 0.25)	533.3669
