Line	Spkr	StTime	Content	EnTime
98	DCB_se2_ag3_m_03	111.2239	it's hard to survive	113.1999
99	DCB_se2_ag3_m_03	113.1999	(pause 1.51)	114.7059
100	DCB_se2_ag3_m_03	114.7059	out	115.0633
101	DCB_se2_ag3_m_03	115.0633	(pause 0.17)	115.2381
102	DCB_se2_ag3_m_03	115.2381	here with nobody, number one.	117.0235
103	DCB_se2_ag3_m_03	117.0235	(pause 1.16)	118.1864
104	DCB_se2_ag3_m_03	118.1864	And um,	118.9517
105	DCB_se2_ag3_m_03	118.9517	(pause 1.40)	120.3532
106	DCB_se2_ag3_m_03	120.3532	it's so hard to live	121.4769
107	DCB_se2_ag3_m_03	121.4769	(pause 0.14)	121.6153
108	DCB_se2_ag3_m_03	121.6153	but so easy to die.	122.6406
109	DCB_se2_ag3_m_03	122.6406	(pause 1.00)	123.6429
110	DCB_se2_ag3_m_03	123.6429	And a lot of people out here have	125.0851
111	DCB_se2_ag3_m_03	125.0851	(pause 0.52)	125.6066
112	DCB_se2_ag3_m_03	125.6066	points to prove for what reason I	128.1308
113	DCB_se2_ag3_m_03	128.1308	(pause 0.11)	128.2372
114	DCB_se2_ag3_m_03	128.2372	really don't know, whatever's going on with them.	130.3021
115	DCB_se2_ag3_m_03	130.3021	(pause 0.18)	130.4830
116	DCB_se2_ag3_m_03	130.4830	But,	130.7870
117	DCB_se2_ag3_m_03	130.7870	(pause 0.86)	131.6485
118	DCB_se2_ag3_m_03	131.6485	you know, keep your h- keep your head straight.	133.6548
119	DCB_se2_ag3_m_03	133.6548	(pause 1.67)	135.3206
120	DCB_se2_ag3_m_03	135.3206	And just	136.3853
121	DCB_se2_ag3_m_03	136.3853	(pause 0.33)	136.7165
122	DCB_se2_ag3_m_03	136.7165	try to make something of yourself, you know what I'm saying.	138.7335
123	DCB_se2_ag3_m_03	138.7335	(pause 0.12)	138.8559
124	DCB_se2_ag3_m_03	138.8559	Grow up to be an entrepreneur.	139.9735
125	DCB_se2_ag3_m_03	139.9735	(pause 0.75)	140.7185
126	DCB_se2_ag3_m_03	140.7185	You know.	141.0252
127	DCB_se2_ag3_m_03	141.0252	(pause 0.56)	141.5901
128	DCB_se2_ag3_m_03	141.5901	Don't let nobody put you in the situation where you have to wait for	144.2206
129	DCB_se2_ag3_m_03	144.2206	(pause 0.53)	144.7488
130	DCB_se2_ag3_m_03	144.7488	your blessings	145.4646
131	DCB_se2_ag3_m_03	145.4646	(pause 0.15)	145.6109
132	DCB_se2_ag3_m_03	145.6109	you know what I'm saying from	146.5901
133	DCB_se2_ag3_m_03	146.5901	(pause 0.73)	147.3192
134	DCB_se2_ag3_m_03	147.3192	that- that place, you know what I'm saying.	149.1765
135	DCB_se2_ag3_m_03	149.1765	(pause 0.54)	149.7181
136	DCB_se2_ag3_m_03	149.7181	Cause they'll keep you under and try to work you until you die.	152.1530
137	DCB_se2_ag3_m_03	152.1530	(pause 0.31)	152.4617
138	DCB_se2_ag3_m_03	152.4617	You know what I'm saying, work you to the bone.	153.8986
139	DCB_se2_ag3_m_03	153.8986	(pause 1.06)	154.9629
140	DCB_se2_ag3_m_03	154.9629	Make more situations for yourself.	156.7963
141	DCB_se2_ag3_m_03	156.7963	(pause 0.15)	156.9480
142	DCB_se2_ag3_m_03	156.9480	That way	157.4802
143	DCB_se2_ag3_m_03	157.4802	(pause 0.30)	157.7782
144	DCB_se2_ag3_m_03	157.7782	you know,	158.1560
145	DCB_se2_ag3_m_03	158.1560	(pause 0.12)	158.2784
146	DCB_se2_ag3_m_03	158.2784	people can't hold you back from what you want.	160.1799
147	DCB_se2_ag3_m_03	160.1799	(pause 1.20)	161.3827
148	DCB_se2_ag3_m_03	161.3827	That's one of the things that I teach my kids	163.9265
149	DCB_se2_ag3_m_03	163.9265	(pause 0.34)	164.2671
150	DCB_se2_ag3_m_03	164.2671	a lot, you know what I'm saying, that I want all kids to understand, but respect	167.4336
151	DCB_se2_ag3_m_03	167.4336	(pause 0.68)	168.1111
152	DCB_se2_ag3_m_03	168.1111	you know what I'm saying, others and respect yourself.	170.1884
153	DCB_se2_ag3_m_03	170.1884	(pause 0.59)	170.7826
154	DCB_se2_ag3_m_03	170.7826	And that's- that's- that's something that'll take you far.	172.7119
155	DCB_se1_ag3_m_01	174.0981	What um- where do you work and how long you been working there?	177.0367
156	DCB_se2_ag3_m_03	178.0858	<ts> Um,	178.9138
157	DCB_se2_ag3_m_03	178.9138	(pause 0.76)	179.6770
158	DCB_se2_ag3_m_03	179.6770	right now I work as a building engineer.	183.2983
159	DCB_se2_ag3_m_03	183.2983	(pause 0.61)	183.9041
160	DCB_se2_ag3_m_03	183.9041	I've been there for seven years.	186.7673
161	DCB_se2_ag3_m_03	186.7673	(pause 1.05)	187.8210
162	DCB_se2_ag3_m_03	187.8210	Uh,	188.5501
163	DCB_se2_ag3_m_03	188.5501	(pause 1.67)	190.2158
164	DCB_se2_ag3_m_03	190.2158	basically,	191.5905
165	DCB_se2_ag3_m_03	191.5905	(pause 0.40)	191.9896
166	DCB_se2_ag3_m_03	191.9896	anything that's in the building as far as HVAC,	194.9698
167	DCB_se2_ag3_m_03	194.9698	(pause 0.73)	195.6989
168	DCB_se2_ag3_m_03	195.6989	carpentry, uh, electrical,	198.4503
169	DCB_se2_ag3_m_03	198.4503	(pause 0.73)	199.1794
170	DCB_se2_ag3_m_03	199.1794	plumbing,	199.6700
171	DCB_se2_ag3_m_03	199.6700	(pause 0.68)	200.3518
172	DCB_se2_ag3_m_03	200.3518	all those type of things you know, I love working with tools.	203.6514
173	DCB_se2_ag3_m_03	203.6514	(pause 0.87)	204.5213
174	DCB_se2_ag3_m_03	204.5213	Um,	205.0868
175	DCB_se2_ag3_m_03	205.0868	(pause 0.31)	205.3969
176	DCB_se2_ag3_m_03	205.3969	love tools, I buy tools for no reason, I'm'a add tools that I don't even know what it was	210.9119
177	DCB_se2_ag3_m_03	210.9119	(pause 0.40)	211.3110
178	DCB_se2_ag3_m_03	211.3110	and I just buy it just because I have to have it, thats- that's- that's my thing.	215.5119
179	DCB_se2_ag3_m_03	215.5119	(pause 0.88)	216.3950
180	DCB_se2_ag3_m_03	216.3950	Uh,	217.0403
181	DCB_se2_ag3_m_03	217.0403	(pause 0.61)	217.6471
182	DCB_se2_ag3_m_03	217.6471	also work	218.3879
183	DCB_se2_ag3_m_03	218.3879	(pause 0.17)	218.5622
184	DCB_se2_ag3_m_03	218.5622	um,	219.1996
185	DCB_se2_ag3_m_03	219.1996	(pause 0.26)	219.4550
186	DCB_se2_ag3_m_03	219.4550	residential um,	221.2510
187	DCB_se2_ag3_m_03	221.2510	(pause 1.49)	222.7402
188	DCB_se2_ag3_m_03	222.7402	renovations.	223.6254
189	DCB_se2_ag3_m_03	223.6254	(pause 1.20)	224.8210
190	DCB_se2_ag3_m_03	224.8210	You know and	225.9173
191	DCB_se2_ag3_m_03	225.9173	(pause 0.42)	226.3324
192	DCB_se2_ag3_m_03	226.3324	handy man work.	227.1573
193	DCB_se2_ag3_m_03	227.1573	(pause 1.09)	228.2483
194	DCB_se2_ag3_m_03	228.2483	Anything that has to do with a house.	229.9406
195	DCB_se2_ag3_m_03	229.9406	(pause 0.31)	230.2493
196	DCB_se2_ag3_m_03	230.2493	I'm in it.	230.8081
197	DCB_se2_ag3_m_03	230.8081	(pause 0.61)	231.4217
198	DCB_se2_ag3_m_03	231.4217	I'm changing, I'm	233.4333
199	DCB_se2_ag3_m_03	233.4333	(pause 0.36)	233.7899
200	DCB_se2_ag3_m_03	233.7899	fixing.	234.3992
201	DCB_se2_ag3_m_03	234.3992	(pause 0.81)	235.2055
202	DCB_se2_ag3_m_03	235.2055	You know that's- that's my-	236.4189
203	DCB_se2_ag3_m_03	236.4189	(pause 0.25)	236.6690
204	DCB_se2_ag3_m_03	236.6690	my profession.	237.5663
205	DCB_se2_ag3_m_03	237.5663	(pause 0.89)	238.4518
206	DCB_se2_ag3_m_03	238.4518	And I love it, I actually have a passion for it.	240.6158
207	DCB_se2_ag3_m_03	240.6158	(pause 1.16)	241.7742
208	DCB_se2_ag3_m_03	241.7742	You know that's why I've been in it for so long, been working it since I was, uh, fifteen actually.	246.8353
209	DCB_se2_ag3_m_03	246.8353	(pause 0.84)	247.6761
210	DCB_se2_ag3_m_03	247.6761	Started as um, wanted to be a architect.	250.2148
211	DCB_se2_ag3_m_03	250.2148	(pause 0.50)	250.7112
212	DCB_se2_ag3_m_03	250.7112	Went to high school in a vo-tech program	252.8133
213	DCB_se2_ag3_m_03	252.8133	(pause 0.67)	253.4805
214	DCB_se2_ag3_m_03	253.4805	for uh-	254.3460
215	DCB_se2_ag3_m_03	254.3460	(pause 0.96)	255.3109
216	DCB_se2_ag3_m_03	255.3109	for architecture.	256.1989
217	DCB_se2_ag3_m_03	256.1989	(pause 1.22)	257.4183
218	DCB_se2_ag3_m_03	257.4183	Had a baby, and then everything went south cause I had to have money,	261.1023
219	DCB_se2_ag3_m_03	261.1023	(pause 0.18)	261.2873
220	DCB_se2_ag3_m_03	261.2873	so.	261.6299
221	DCB_se2_ag3_m_03	261.6299	(pause 0.77)	262.3995
222	DCB_se2_ag3_m_03	262.3995	Got into the construction world,	263.7422
223	DCB_se2_ag3_m_03	263.7422	(pause 1.20)	264.9396
224	DCB_se2_ag3_m_03	264.9396	got into the remodeling	266.0838
225	DCB_se2_ag3_m_03	266.0838	(pause 0.39)	266.4723
226	DCB_se2_ag3_m_03	266.4723	you know, residential remodeling world.	268.2057
227	DCB_se2_ag3_m_03	268.2057	(pause 1.53)	269.7399
228	DCB_se2_ag3_m_03	269.7399	Anything that has to do with homes.	271.4866
229	DCB_se2_ag3_m_03	271.4866	(pause 0.36)	271.8437
230	DCB_se2_ag3_m_03	271.8437	Love it.	272.1961
